ticket_id,unit_id,property_id,category,priority,open_date,close_date,cost,status
M01381,U01152,P005,General,Medium,2024-03-17,2024-04-14,238.66,Closed
M01382,U01255,P005,Flooring,Medium,2023-08-23,2023-10-01,466.91,Closed
M01383,U01287,P005,Flooring,High,2024-09-18,2024-10-16,1973.55,Closed
M01384,U01146,P005,Plumbing,Low,2025-07-18,,0.0,Open
M01385,U01111,P005,Appliance,High,2025-11-01,2025-11-04,652.1,Closed
M01386,U01280,P005,Pest Control,Low,2024-11-08,2024-11-21,267.96,Closed
M01387,U01254,P005,HVAC,Emergency,2024-10-02,2024-10-04,2247.25,Closed
M01388,U01103,P005,Plumbing,Emergency,2024-11-20,2024-12-16,916.42,Closed
M01389,U01204,P005,Flooring,Medium,2025-05-03,2025-05-24,960.25,Closed
M01390,U01254,P005,Appliance,Medium,2024-04-10,2024-04-17,891.83,Closed
M01391,U01146,P005,HVAC,High,2025-12-23,,0.0,Open
M01392,U01164,P005,Electrical,Emergency,2024-08-06,2024-09-04,2396.23,Closed
M01393,U01215,P005,HVAC,Emergency,2025-12-21,2025-12-27,1658.99,Closed
M01394,U01160,P005,Appliance,High,2025-10-16,,0.0,Open
M01395,U01186,P005,HVAC,Medium,2025-05-28,2025-07-02,1121.54,Closed
M01396,U01140,P005,Plumbing,High,2024-03-15,2024-04-28,998.33,Closed
M01397,U01087,P005,General,Low,2024-01-14,2024-02-11,365.83,Closed
M01398,U01296,P005,Electrical,Emergency,2025-02-17,2025-03-16,1774.02,Closed
M01399,U01119,P005,Flooring,Medium,2025-08-14,,0.0,Open
M01400,U01251,P005,Flooring,Medium,2024-03-08,2024-04-01,2099.45,Closed
M01401,U01200,P005,Flooring,High,2024-06-26,2024-08-02,1830.87,Closed
M01402,U01231,P005,Plumbing,Low,2023-06-09,2023-07-11,2042.32,Closed
M01403,U01231,P005,Pest Control,Low,2025-03-02,,0.0,Open
M01404,U01265,P005,General,Medium,2023-06-19,2023-08-01,1162.78,Closed
M01405,U01101,P005,HVAC,Low,2025-06-18,2025-07-25,151.59,Closed
M01406,U01146,P005,Appliance,High,2024-05-17,,0.0,Open
M01407,U01284,P005,General,Medium,2025-10-02,2025-10-12,137.35,Closed
M01408,U01176,P005,Appliance,High,2025-09-13,2025-09-29,1523.98,Closed
M01409,U01249,P005,Appliance,Low,2024-04-14,2024-04-23,988.99,Closed
M01410,U01158,P005,HVAC,Emergency,2023-12-05,,0.0,Open
M01411,U01079,P005,HVAC,Low,2026-03-09,2026-04-17,1903.96,Closed
M01412,U01290,P005,Appliance,Low,2024-12-12,,0.0,Open
M01413,U01091,P005,HVAC,Medium,2025-01-30,2025-02-22,170.71,Closed
M01414,U01147,P005,Appliance,Low,2024-08-08,2024-08-24,2357.07,Closed
M01415,U01207,P005,Plumbing,Emergency,2026-01-09,2026-01-26,711.08,Closed
M01416,U01153,P005,Pest Control,Medium,2023-11-24,2024-01-03,79.46,Closed
M01417,U01199,P005,Plumbing,Emergency,2024-05-22,2024-06-13,1771.38,Closed
M01418,U01137,P005,HVAC,High,2026-01-28,2026-02-12,1249.32,Closed
M01419,U01166,P005,Appliance,Medium,2025-11-19,2025-12-18,361.82,Closed
M01420,U01167,P005,Electrical,Medium,2025-04-22,2025-05-28,2320.54,Closed
M01421,U01149,P005,Electrical,Low,2024-06-03,,0.0,Open
M01422,U01180,P005,Electrical,Low,2025-04-26,,0.0,Open
M01423,U01139,P005,Flooring,Medium,2024-02-17,2024-02-29,1183.54,Closed
M01424,U01089,P005,Pest Control,Medium,2023-10-20,2023-12-01,290.64,Closed
M01425,U01141,P005,Pest Control,Medium,2024-10-24,2024-11-21,436.11,Closed
M01426,U01234,P005,Pest Control,Emergency,2025-04-07,2025-04-26,2040.27,Closed
M01427,U01197,P005,HVAC,Medium,2023-10-22,,0.0,Open
M01428,U01230,P005,Pest Control,Emergency,2023-08-28,2023-09-05,1737.21,Closed
M01429,U01104,P005,HVAC,High,2025-05-10,2025-06-16,1757.2,Closed
M01430,U01168,P005,Appliance,High,2023-11-27,,0.0,Open
M01431,U01281,P005,HVAC,Low,2023-12-01,2024-01-14,508.08,Closed
M01432,U01121,P005,Plumbing,High,2025-03-28,2025-03-31,59.45,Closed
M01433,U01146,P005,Pest Control,Medium,2024-06-23,2024-07-07,1011.13,Closed
M01434,U01150,P005,Appliance,Medium,2024-04-24,2024-05-31,2030.49,Closed
M01435,U01183,P005,Flooring,Low,2024-10-30,2024-12-14,1912.36,Closed
M01436,U01257,P005,Plumbing,Low,2026-01-05,2026-01-16,2303.63,Closed
M01437,U01189,P005,Electrical,Emergency,2024-10-02,2024-11-01,1296.1,Closed
M01438,U01292,P005,General,Emergency,2025-11-30,,0.0,Open
M01439,U01157,P005,General,High,2024-01-04,2024-01-18,511.47,Closed
M01440,U01268,P005,Appliance,Medium,2023-08-20,2023-09-27,156.3,Closed
M01441,U01091,P005,General,High,2024-08-07,2024-08-16,888.16,Closed
M01442,U01263,P005,Pest Control,High,2026-01-30,,0.0,Open
M01443,U01160,P005,Appliance,High,2025-06-27,2025-07-05,1224.61,Closed
M01444,U01217,P005,General,Medium,2026-01-03,2026-01-19,758.77,Closed
M01445,U01281,P005,Electrical,Medium,2024-08-25,2024-09-13,2059.11,Closed
M01446,U01166,P005,General,High,2025-01-04,,0.0,Open
M01447,U01273,P005,Plumbing,Medium,2025-01-28,2025-02-10,865.6,Closed
M01448,U01195,P005,Appliance,High,2024-07-22,2024-07-27,2053.18,Closed
M01449,U01207,P005,Appliance,Low,2026-03-20,2026-05-03,997.18,Closed
M01450,U01256,P005,Pest Control,Emergency,2025-06-09,,0.0,Open
M01451,U01180,P005,Appliance,High,2023-06-26,2023-08-06,2307.79,Closed
M01452,U01134,P005,General,Medium,2025-12-03,2025-12-13,496.73,Closed
M01453,U01291,P005,Electrical,Medium,2024-11-06,2024-11-12,71.33,Closed
M01454,U01116,P005,HVAC,Medium,2025-03-29,2025-04-15,879.35,Closed
M01455,U01198,P005,Flooring,Medium,2024-07-10,2024-07-19,613.14,Closed
M01456,U01177,P005,Electrical,Low,2024-12-11,2024-12-21,2342.5,Closed
M01457,U01154,P005,HVAC,Low,2024-06-13,2024-07-14,163.28,Closed
M01458,U01095,P005,HVAC,High,2024-04-13,2024-05-19,399.72,Closed
M01459,U01080,P005,Flooring,Medium,2025-06-10,2025-06-20,812.92,Closed
M01460,U01247,P005,HVAC,Emergency,2024-04-08,2024-05-19,954.74,Closed
M01461,U01098,P005,General,Medium,2025-08-16,,0.0,Open
M01462,U01218,P005,Appliance,Low,2025-12-30,,0.0,Open
M01463,U01249,P005,General,Emergency,2025-04-03,2025-04-07,2306.81,Closed
M01464,U01195,P005,Flooring,Medium,2025-01-23,2025-02-18,1171.87,Closed
M01465,U01235,P005,Plumbing,Low,2025-11-14,2025-12-04,793.45,Closed
M01466,U01186,P005,Electrical,High,2025-02-22,2025-03-09,1107.0,Closed
M01467,U01251,P005,Pest Control,Low,2025-02-23,2025-03-22,1288.62,Closed
M01468,U01250,P005,General,Medium,2023-07-04,2023-07-26,1469.24,Closed
M01469,U01161,P005,Pest Control,High,2024-05-04,2024-05-16,973.66,Closed
M01470,U01220,P005,Pest Control,Medium,2024-08-05,,0.0,Open
M01471,U01275,P005,HVAC,Medium,2025-12-04,2025-12-15,1245.21,Closed
M01472,U01237,P005,Appliance,High,2024-05-05,2024-05-09,1832.76,Closed
M01473,U01145,P005,Electrical,Medium,2024-06-29,,0.0,Open
M01474,U01250,P005,HVAC,Medium,2024-10-27,,0.0,Open
M01475,U01186,P005,Electrical,High,2024-01-02,2024-01-09,2346.49,Closed
M01476,U01152,P005,Flooring,High,2023-11-26,2023-12-21,2181.72,Closed
M01477,U01177,P005,HVAC,Emergency,2025-07-30,2025-09-02,1753.72,Closed
M01478,U01196,P005,Flooring,Medium,2024-12-08,,0.0,Open
M01479,U01230,P005,Appliance,Low,2024-10-16,2024-11-27,1705.8,Closed
M01480,U01235,P005,Appliance,Low,2025-10-22,2025-11-12,1071.87,Closed
M01481,U01098,P005,HVAC,Medium,2024-12-11,2025-01-16,2438.79,Closed
M01482,U01134,P005,General,Medium,2023-12-25,2024-01-29,117.77,Closed
M01483,U01177,P005,Flooring,Medium,2024-11-30,2025-01-07,216.89,Closed
M01484,U01110,P005,General,Medium,2026-03-08,,0.0,Open
M01485,U01230,P005,Pest Control,Medium,2023-06-05,2023-07-19,2197.81,Closed
M01486,U01116,P005,Pest Control,Low,2023-11-05,2023-11-12,1277.88,Closed
M01487,U01169,P005,HVAC,Low,2023-06-13,2023-06-29,1470.85,Closed
M01488,U01169,P005,HVAC,Medium,2023-10-28,,0.0,Open
M01489,U01138,P005,Pest Control,High,2024-08-18,2024-09-06,1931.66,Closed
M01490,U01227,P005,Flooring,Medium,2023-11-10,2023-11-13,499.8,Closed
M01491,U01107,P005,Flooring,Emergency,2025-10-21,2025-10-24,2092.67,Closed
M01492,U01122,P005,Flooring,Medium,2023-07-08,,0.0,Open
M01493,U01138,P005,Plumbing,High,2026-02-20,2026-03-18,2264.92,Closed
M01494,U01254,P005,General,Low,2023-06-16,2023-07-31,307.74,Closed
M01495,U01224,P005,General,Low,2026-01-04,2026-01-26,2115.09,Closed
M01496,U01130,P005,Pest Control,Medium,2025-01-23,,0.0,Open
M01497,U01211,P005,HVAC,Medium,2024-08-21,,0.0,Open
M01498,U01206,P005,Pest Control,High,2024-01-19,2024-01-24,815.91,Closed
M01499,U01260,P005,Electrical,Medium,2025-11-08,2025-11-16,1189.73,Closed
M01500,U01236,P005,Plumbing,Emergency,2025-12-13,2026-01-13,394.55,Closed
M01501,U01123,P005,Plumbing,Medium,2023-09-18,2023-10-04,1659.13,Closed
M01502,U01263,P005,General,Emergency,2023-06-20,,0.0,Open
M01503,U01215,P005,General,Medium,2024-12-31,2025-02-06,1621.71,Closed
M01504,U01121,P005,Pest Control,Medium,2024-05-09,2024-06-21,1719.09,Closed
M01505,U01082,P005,Appliance,Emergency,2024-08-13,2024-09-27,236.4,Closed
M01506,U01135,P005,HVAC,Medium,2024-06-17,2024-07-12,442.43,Closed
M01507,U01113,P005,General,Low,2024-05-01,2024-05-09,291.88,Closed
M01508,U01195,P005,Flooring,Medium,2025-01-15,2025-01-29,460.29,Closed
M01509,U01174,P005,Electrical,Low,2023-12-25,2023-12-31,1032.18,Closed
M01510,U01205,P005,Plumbing,Low,2025-11-03,,0.0,Open
M01511,U01195,P005,Pest Control,Emergency,2025-09-20,2025-10-29,67.3,Closed
M01512,U01157,P005,Plumbing,Medium,2024-06-21,2024-07-08,1897.33,Closed
M01513,U01186,P005,Electrical,Medium,2023-07-03,2023-07-06,1556.24,Closed
M01514,U01152,P005,Plumbing,High,2025-04-23,2025-04-25,743.14,Closed
M01515,U01248,P005,Plumbing,Medium,2024-07-09,2024-08-12,738.48,Closed
M01516,U01095,P005,Plumbing,Medium,2023-07-27,2023-08-17,56.44,Closed
M01517,U01142,P005,Flooring,Medium,2024-05-01,2024-05-28,2326.26,Closed
M01518,U01190,P005,Plumbing,Medium,2026-03-13,2026-04-10,1157.61,Closed
M01519,U01201,P005,Plumbing,Low,2024-09-08,,0.0,Open
M01520,U01242,P005,Electrical,High,2024-12-10,2024-12-13,882.37,Closed
M01521,U01206,P005,HVAC,Medium,2025-04-02,2025-04-03,256.32,Closed
M01522,U01117,P005,Electrical,Medium,2025-12-17,2026-01-15,643.82,Closed
M01523,U01261,P005,HVAC,Emergency,2024-06-18,2024-06-26,2124.54,Closed
M01524,U01216,P005,HVAC,Medium,2023-06-23,2023-06-29,1890.95,Closed
M01525,U01092,P005,Pest Control,Medium,2024-11-05,2024-11-18,2132.09,Closed
M01526,U01212,P005,Plumbing,Low,2023-08-20,2023-09-01,791.98,Closed
M01527,U01178,P005,Appliance,Low,2023-10-14,2023-11-24,1797.48,Closed
M01528,U01145,P005,Pest Control,High,2023-11-07,2023-12-07,170.11,Closed
M01529,U01176,P005,Appliance,Emergency,2025-05-21,,0.0,Open
M01530,U01295,P005,Electrical,Emergency,2025-11-09,,0.0,Open
M01531,U01218,P005,Electrical,Medium,2023-12-01,2023-12-18,2082.17,Closed
M01532,U01190,P005,General,Emergency,2023-07-22,2023-08-11,1380.41,Closed
M01533,U01096,P005,HVAC,Emergency,2024-02-02,2024-02-10,294.51,Closed
M01534,U01268,P005,Pest Control,Medium,2025-04-17,2025-05-19,1999.53,Closed
M01535,U01178,P005,Electrical,High,2025-09-30,,0.0,Open
M01536,U01225,P005,Pest Control,Medium,2024-02-20,2024-03-17,1857.59,Closed
M01537,U01100,P005,Electrical,Low,2024-04-09,,0.0,Open
M01538,U01191,P005,Electrical,Medium,2025-04-09,2025-05-10,2181.5,Closed
M01539,U01195,P005,Pest Control,Low,2024-02-20,,0.0,Open
M01540,U01582,P006,Plumbing,Medium,2025-05-17,,0.0,Open
M01541,U01454,P006,Electrical,Emergency,2024-04-28,2024-06-10,383.16,Closed
M01542,U01395,P006,General,Medium,2023-09-30,2023-10-23,1608.47,Closed
M01543,U01391,P006,Flooring,Medium,2026-01-27,,0.0,Open
M01544,U01482,P006,General,Emergency,2026-03-18,2026-04-17,2395.43,Closed
M01545,U01395,P006,HVAC,Medium,2026-01-23,,0.0,Open
M01546,U01306,P006,HVAC,Medium,2023-08-01,,0.0,Open
M01547,U01422,P006,Flooring,Emergency,2025-08-30,2025-09-12,1798.98,Closed
M01548,U01568,P006,Appliance,High,2025-01-07,2025-01-25,381.52,Closed
M01549,U01530,P006,HVAC,Emergency,2024-09-19,2024-10-15,2000.36,Closed
M01550,U01475,P006,HVAC,Medium,2023-11-06,2023-12-12,1069.95,Closed
M01551,U01530,P006,Electrical,Medium,2024-04-14,2024-05-06,2434.61,Closed
M01552,U01413,P006,Pest Control,Medium,2025-02-28,,0.0,Open
M01553,U01497,P006,General,Medium,2023-09-24,,0.0,Open
M01554,U01508,P006,Electrical,Medium,2024-10-16,2024-10-20,335.89,Closed
M01555,U01366,P006,Plumbing,Medium,2025-08-24,2025-09-10,2211.49,Closed
M01556,U01473,P006,HVAC,High,2024-08-07,2024-09-10,1413.68,Closed
M01557,U01391,P006,HVAC,Medium,2025-06-16,2025-07-05,726.05,Closed
M01558,U01484,P006,Appliance,Low,2025-02-17,2025-03-08,2338.34,Closed
M01559,U01341,P006,Plumbing,Low,2026-01-12,2026-02-18,699.19,Closed
M01560,U01588,P006,Appliance,High,2025-01-12,2025-01-18,1597.85,Closed
M01561,U01570,P006,General,Medium,2024-06-02,,0.0,Open
M01562,U01451,P006,Electrical,Medium,2026-04-01,2026-04-25,232.76,Closed
M01563,U01354,P006,Plumbing,High,2024-12-11,2025-01-22,1545.6,Closed
M01564,U01426,P006,General,High,2025-01-11,2025-02-19,2202.18,Closed
M01565,U01524,P006,HVAC,Medium,2025-11-20,2025-12-11,575.3,Closed
M01566,U01568,P006,Electrical,Medium,2024-01-29,2024-01-30,199.83,Closed
M01567,U01459,P006,Pest Control,Low,2024-11-16,2024-12-28,234.47,Closed
M01568,U01568,P006,HVAC,Medium,2026-02-08,,0.0,Open
M01569,U01388,P006,General,Medium,2023-09-08,2023-10-08,2041.28,Closed
M01570,U01583,P006,HVAC,Medium,2025-03-26,2025-03-31,112.99,Closed
M01571,U01555,P006,Plumbing,Medium,2024-10-27,2024-11-16,2265.02,Closed
M01572,U01420,P006,General,High,2025-07-26,,0.0,Open
M01573,U01455,P006,HVAC,Low,2023-10-24,,0.0,Open
M01574,U01510,P006,Plumbing,High,2025-10-09,2025-11-16,1003.68,Closed
M01575,U01311,P006,Electrical,Emergency,2025-09-24,2025-10-23,2287.18,Closed
M01576,U01350,P006,Pest Control,Medium,2023-10-09,2023-11-10,1514.42,Closed
M01577,U01316,P006,Electrical,Medium,2023-06-19,2023-07-07,1122.54,Closed
M01578,U01477,P006,Flooring,Low,2023-12-27,2024-01-07,830.13,Closed
M01579,U01369,P006,General,Medium,2023-11-14,2023-11-15,2278.95,Closed
M01580,U01324,P006,HVAC,High,2024-05-04,2024-06-13,1375.78,Closed
M01581,U01559,P006,HVAC,Medium,2024-01-18,,0.0,Open
M01582,U01328,P006,Flooring,High,2023-11-11,2023-12-26,1561.89,Closed
M01583,U01449,P006,HVAC,Medium,2023-08-15,,0.0,Open
M01584,U01500,P006,Pest Control,High,2025-12-14,2025-12-31,451.62,Closed
M01585,U01329,P006,General,Low,2025-01-06,2025-01-24,384.22,Closed
M01586,U01498,P006,Plumbing,High,2024-08-30,,0.0,Open
M01587,U01384,P006,HVAC,Emergency,2025-10-14,2025-11-06,1468.1,Closed
M01588,U01384,P006,Flooring,Medium,2024-12-11,2025-01-01,1666.26,Closed
M01589,U01521,P006,HVAC,High,2026-03-28,2026-04-12,120.35,Closed
M01590,U01458,P006,Electrical,High,2026-01-16,2026-02-24,1621.22,Closed
M01591,U01404,P006,Electrical,High,2025-11-06,2025-11-26,1813.73,Closed
M01592,U01349,P006,Plumbing,Medium,2024-08-21,2024-10-04,1361.94,Closed
M01593,U01460,P006,Plumbing,Medium,2024-09-13,2024-09-29,885.45,Closed
M01594,U01520,P006,General,Low,2024-02-29,2024-04-05,1600.05,Closed
M01595,U01494,P006,Electrical,Low,2025-10-06,2025-10-26,1707.46,Closed
M01596,U01499,P006,Plumbing,High,2025-03-30,,0.0,Open
M01597,U01385,P006,Plumbing,Low,2023-11-29,2023-12-08,1004.08,Closed
M01598,U01368,P006,Electrical,Medium,2025-01-06,,0.0,Open
M01599,U01567,P006,Plumbing,Medium,2024-12-20,2025-01-08,199.17,Closed
M01600,U01476,P006,Pest Control,Emergency,2024-09-22,2024-10-16,638.99,Closed
M01601,U01378,P006,Pest Control,Medium,2024-10-13,2024-11-12,1921.27,Closed
M01602,U01600,P006,Appliance,Low,2025-12-02,2025-12-29,2306.81,Closed
M01603,U01483,P006,Pest Control,Medium,2025-12-26,,0.0,Open
M01604,U01546,P006,Pest Control,Medium,2025-05-23,2025-06-02,859.13,Closed
M01605,U01385,P006,HVAC,Medium,2025-01-15,2025-02-22,2121.97,Closed
M01606,U01324,P006,Plumbing,High,2025-03-26,2025-04-06,2137.2,Closed
M01607,U01599,P006,Pest Control,Medium,2024-12-12,2025-01-09,853.0,Closed
M01608,U01380,P006,HVAC,Emergency,2025-08-22,2025-10-05,2189.89,Closed
M01609,U01586,P006,Flooring,Low,2024-03-18,2024-04-02,1678.69,Closed
M01610,U01471,P006,Appliance,Low,2025-11-13,2025-12-19,692.46,Closed
M01611,U01343,P006,Appliance,Emergency,2023-11-16,,0.0,Open
M01612,U01442,P006,HVAC,High,2025-03-17,2025-04-07,592.37,Closed
M01613,U01576,P006,Appliance,Low,2024-07-18,2024-08-26,2183.33,Closed
M01614,U01490,P006,General,Medium,2025-04-14,2025-05-03,1072.21,Closed
M01615,U01457,P006,HVAC,High,2024-05-09,2024-05-13,1302.25,Closed
M01616,U01370,P006,Plumbing,High,2024-10-16,2024-11-12,236.76,Closed
M01617,U01567,P006,Flooring,High,2026-03-12,2026-03-22,1327.13,Closed
M01618,U01493,P006,Appliance,Emergency,2024-06-21,2024-08-05,1293.59,Closed
M01619,U01444,P006,Plumbing,Emergency,2023-10-14,2023-11-08,168.26,Closed
M01620,U01423,P006,HVAC,Medium,2023-10-04,2023-10-28,765.09,Closed
M01621,U01342,P006,Flooring,Medium,2024-10-24,2024-11-21,182.84,Closed
M01622,U01390,P006,General,Low,2024-07-12,2024-08-12,2280.96,Closed
M01623,U01574,P006,Plumbing,Medium,2023-10-15,2023-10-31,2328.01,Closed
M01624,U01546,P006,General,High,2026-03-18,,0.0,Open
M01625,U01535,P006,Electrical,Medium,2025-09-30,2025-10-30,974.81,Closed
M01626,U01480,P006,Appliance,Medium,2025-04-08,2025-04-12,559.67,Closed
M01627,U01556,P006,Plumbing,Emergency,2025-04-08,,0.0,Open
M01628,U01426,P006,HVAC,Medium,2024-01-14,2024-01-18,392.29,Closed
M01629,U01402,P006,Flooring,Medium,2025-06-30,2025-07-04,1366.52,Closed
M01630,U01367,P006,HVAC,Medium,2024-06-21,2024-06-27,554.15,Closed
M01631,U01333,P006,Appliance,Emergency,2025-03-06,2025-03-08,1188.05,Closed
M01632,U01371,P006,Electrical,Medium,2023-07-06,2023-08-03,84.8,Closed
M01633,U01523,P006,Appliance,Low,2025-03-17,2025-03-25,1878.56,Closed
M01634,U01450,P006,Appliance,Emergency,2026-02-02,2026-02-09,2334.74,Closed
M01635,U01513,P006,Appliance,Emergency,2024-10-14,2024-10-31,1669.21,Closed
M01636,U01530,P006,General,Emergency,2025-12-15,2025-12-27,1478.67,Closed
M01637,U01325,P006,Electrical,Emergency,2025-04-01,,0.0,Open
M01638,U01384,P006,Appliance,Medium,2023-08-08,2023-09-01,1292.76,Closed
M01639,U01403,P006,Electrical,High,2024-01-15,2024-02-19,492.8,Closed
M01640,U01433,P006,Flooring,Emergency,2023-11-21,2023-12-29,2386.61,Closed
M01641,U01451,P006,Pest Control,Emergency,2025-06-03,,0.0,Open
M01642,U01494,P006,General,Medium,2023-10-16,2023-11-30,1480.74,Closed
M01643,U01458,P006,Pest Control,High,2025-01-21,,0.0,Open
M01644,U01519,P006,Appliance,Medium,2024-03-22,2024-04-29,64.47,Closed
M01645,U01430,P006,Plumbing,Medium,2024-05-13,2024-05-23,2446.82,Closed
M01646,U01567,P006,Electrical,High,2025-06-18,2025-07-20,2231.92,Closed
M01647,U01333,P006,Flooring,Emergency,2026-01-18,2026-02-26,1734.36,Closed
M01648,U01321,P006,Plumbing,Medium,2025-07-09,2025-07-12,1884.1,Closed
M01649,U01414,P006,Electrical,High,2024-03-20,2024-04-11,2264.06,Closed
M01650,U01363,P006,Flooring,Low,2023-09-26,,0.0,Open
M01651,U01456,P006,General,Low,2026-01-01,2026-01-04,2080.21,Closed
M01652,U01551,P006,HVAC,Medium,2025-10-15,2025-10-31,309.32,Closed
M01653,U01348,P006,HVAC,Medium,2023-06-26,2023-08-03,1564.3,Closed
M01654,U01342,P006,Electrical,Medium,2025-05-17,2025-05-29,1245.1,Closed
M01655,U01445,P006,General,Medium,2026-03-26,2026-05-08,2191.24,Closed
M01656,U01362,P006,Pest Control,Emergency,2025-08-27,2025-09-29,879.2,Closed
M01657,U01344,P006,Appliance,Low,2025-10-14,,0.0,Open
M01658,U01498,P006,Flooring,Emergency,2023-10-22,2023-11-21,319.04,Closed
M01659,U01464,P006,Appliance,High,2025-09-30,2025-10-27,1065.73,Closed
M01660,U01596,P006,Appliance,Low,2024-10-03,2024-10-19,1000.62,Closed
M01661,U01506,P006,General,Low,2025-04-30,2025-05-24,818.28,Closed
M01662,U01509,P006,Plumbing,Low,2024-08-22,2024-09-13,1067.55,Closed
M01663,U01394,P006,HVAC,Medium,2024-11-16,,0.0,Open
M01664,U01336,P006,Flooring,Medium,2025-07-04,2025-07-30,215.07,Closed
M01665,U01363,P006,Plumbing,Medium,2025-10-27,,0.0,Open
M01666,U01528,P006,Pest Control,Medium,2025-08-03,2025-09-08,795.22,Closed
M01667,U01544,P006,Flooring,Emergency,2025-09-14,2025-09-20,1450.55,Closed
M01668,U01412,P006,Plumbing,Medium,2024-04-27,2024-05-01,686.68,Closed
M01669,U01402,P006,Electrical,Emergency,2024-06-10,2024-07-03,2043.57,Closed
M01670,U01338,P006,Electrical,Medium,2024-02-28,2024-03-07,378.65,Closed
M01671,U01442,P006,Electrical,Emergency,2023-06-21,2023-07-16,549.31,Closed
M01672,U01353,P006,Pest Control,Emergency,2023-12-03,2024-01-05,2162.53,Closed
M01673,U01422,P006,Electrical,Low,2025-06-13,2025-06-28,2040.14,Closed
M01674,U01300,P006,Electrical,Medium,2024-05-21,2024-06-17,511.98,Closed
M01675,U01511,P006,Electrical,Medium,2025-05-23,2025-06-16,1009.4,Closed
M01676,U01446,P006,HVAC,Emergency,2025-02-23,,0.0,Open
M01677,U01298,P006,Pest Control,Medium,2023-06-18,,0.0,Open
M01678,U01316,P006,HVAC,Medium,2026-01-16,2026-01-30,1893.37,Closed
M01679,U01455,P006,Pest Control,Emergency,2024-05-22,2024-06-11,2168.94,Closed
M01680,U01493,P006,HVAC,Medium,2024-02-16,2024-03-02,1978.26,Closed
M01681,U01509,P006,Plumbing,Low,2024-04-05,2024-04-21,2095.27,Closed
M01682,U01574,P006,Plumbing,High,2025-04-05,2025-05-02,2418.13,Closed
M01683,U01332,P006,Flooring,Medium,2024-07-14,,0.0,Open
M01684,U01330,P006,General,Low,2023-12-10,2023-12-21,1281.17,Closed
M01685,U01338,P006,Electrical,High,2023-08-01,,0.0,Open
M01686,U01405,P006,General,High,2025-10-16,2025-10-31,1011.09,Closed
M01687,U01453,P006,Electrical,Medium,2026-04-04,2026-04-20,438.0,Closed
M01688,U01465,P006,Flooring,Emergency,2024-12-25,2025-01-07,542.58,Closed
M01689,U01549,P006,Flooring,Low,2024-05-20,2024-06-28,731.29,Closed
M01690,U01313,P006,Pest Control,Medium,2026-03-01,2026-03-24,1600.71,Closed
M01691,U01399,P006,General,Low,2024-07-16,2024-08-02,1862.12,Closed
M01692,U01362,P006,Pest Control,High,2025-04-06,2025-04-13,1476.02,Closed
M01693,U01473,P006,Plumbing,Medium,2023-09-20,2023-10-23,1164.2,Closed
M01694,U01329,P006,Electrical,Low,2024-02-13,2024-03-10,857.92,Closed
M01695,U01443,P006,Pest Control,Emergency,2025-01-19,,0.0,Open
M01696,U01607,P006,Plumbing,Emergency,2025-05-29,2025-07-07,2392.69,Closed
M01697,U01419,P006,Flooring,Emergency,2024-05-12,,0.0,Open
M01698,U01335,P006,Appliance,Low,2024-12-18,2025-01-16,1266.8,Closed
M01699,U01435,P006,Flooring,Low,2024-10-16,2024-10-22,1050.11,Closed
M01700,U01478,P006,Electrical,High,2025-05-10,2025-05-21,2399.08,Closed
M01701,U01496,P006,Plumbing,Emergency,2025-04-02,2025-05-09,1682.7,Closed
M01702,U01310,P006,Pest Control,Medium,2025-02-14,2025-03-03,1471.98,Closed
M01703,U01449,P006,HVAC,Medium,2025-03-17,2025-04-13,2165.43,Closed
M01704,U01337,P006,General,Medium,2025-11-11,2025-12-03,90.32,Closed
M01705,U01315,P006,General,Emergency,2023-12-03,2024-01-11,899.36,Closed
M01706,U01502,P006,General,High,2024-06-19,2024-07-03,1432.59,Closed
M01707,U01484,P006,Pest Control,Emergency,2024-06-20,2024-06-21,2313.02,Closed
M01708,U01594,P006,Pest Control,Medium,2023-11-26,2023-12-26,125.19,Closed
M01709,U01494,P006,Plumbing,Emergency,2025-04-01,2025-04-28,134.13,Closed
M01710,U01569,P006,Electrical,Emergency,2023-08-25,,0.0,Open
M01711,U01522,P006,HVAC,Low,2024-03-13,2024-03-28,2319.72,Closed
M01712,U01407,P006,Flooring,Emergency,2023-12-23,,0.0,Open
M01713,U01378,P006,Plumbing,Emergency,2025-10-22,2025-11-22,1100.1,Closed
M01714,U01410,P006,Electrical,Medium,2023-07-06,2023-08-04,597.69,Closed
M01715,U01426,P006,Flooring,Medium,2025-07-08,2025-08-08,52.36,Closed
M01716,U01349,P006,Flooring,Low,2025-05-12,2025-06-02,1251.44,Closed
M01717,U01444,P006,Pest Control,Medium,2025-09-13,2025-09-16,828.23,Closed
M01718,U01498,P006,Pest Control,High,2024-07-17,2024-07-22,1011.55,Closed
M01719,U01603,P006,Plumbing,Emergency,2025-04-30,2025-05-28,2240.95,Closed
M01720,U01570,P006,Electrical,Medium,2023-09-11,2023-10-15,2421.86,Closed
M01721,U01517,P006,Flooring,Low,2023-09-28,,0.0,Open
M01722,U01467,P006,HVAC,Low,2024-03-06,,0.0,Open
M01723,U01388,P006,Electrical,High,2024-02-17,2024-03-20,1954.52,Closed
M01724,U01322,P006,General,Low,2025-04-02,2025-04-22,84.62,Closed
