unit_id,property_id,unit_number,unit_type,sqft,market_rent,floor,status,name,city,property_type,year_built,is_vacant,annual_market_revenue,rent_per_sqft,property_age,needs_attention,rent_tier,actual_rent,loss_to_lease,occupancy_status
U00155,P001,155,2BR/2BA,1135,2083.0,4,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,24996.0,1.84,3,0,Premium,2016.0,67.0,Occupied
U00156,P001,156,2BR/2BA,1109,2267.0,4,Vacant,Duvall Westside,Laurel,Luxury Apartment,2023,1,27204.0,2.04,3,0,Premium,0.0,2267.0,Vacant
U00157,P001,157,2BR/2BA,1094,2331.0,1,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,27972.0,2.13,3,0,Premium,2188.0,143.0,Occupied
U00158,P001,158,2BR/2BA,984,2433.0,2,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,29196.0,2.47,3,0,Premium,2314.0,119.0,Occupied
U00159,P001,159,2BR/2BA,1016,2190.0,2,Notice,Duvall Westside,Laurel,Luxury Apartment,2023,0,26280.0,2.16,3,0,Premium,0.0,2190.0,Vacant
U00160,P001,160,2BR/2BA,1033,2169.0,4,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,26028.0,2.1,3,0,Premium,2019.0,150.0,Occupied
U00161,P001,161,2BR/2BA,1142,2476.0,4,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,29712.0,2.17,3,0,Premium,2198.0,278.0,Occupied
U00162,P001,162,2BR/2BA,970,2235.0,6,Vacant,Duvall Westside,Laurel,Luxury Apartment,2023,1,26820.0,2.3,3,0,Premium,0.0,2235.0,Vacant
U00163,P001,163,2BR/2BA,963,2500.0,3,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,30000.0,2.6,3,0,Premium,2235.0,265.0,Occupied
U00164,P001,164,2BR/2BA,1116,2034.0,6,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,24408.0,1.82,3,0,Premium,1960.0,74.0,Occupied
U00165,P001,165,2BR/2BA,1143,2016.0,2,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,24192.0,1.76,3,0,Premium,1844.0,172.0,Occupied
U00166,P001,166,2BR/2BA,955,2311.0,2,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,27732.0,2.42,3,0,Premium,2129.0,182.0,Occupied
U00167,P001,167,2BR/2BA,1071,2335.0,5,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,28020.0,2.18,3,0,Premium,2116.0,219.0,Occupied
U00168,P001,168,2BR/2BA,1069,2350.0,3,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,28200.0,2.2,3,0,Premium,2309.0,41.0,Occupied
U00169,P001,169,2BR/2BA,1105,2304.0,6,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,27648.0,2.09,3,0,Premium,2272.0,32.0,Occupied
U00170,P001,170,2BR/2BA,1149,2410.0,3,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,28920.0,2.1,3,0,Premium,2362.0,48.0,Occupied
U00171,P001,171,2BR/2BA,1098,2013.0,3,Vacant,Duvall Westside,Laurel,Luxury Apartment,2023,1,24156.0,1.83,3,0,Premium,0.0,2013.0,Vacant
U00172,P001,172,2BR/2BA,1123,2454.0,4,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,29448.0,2.19,3,0,Premium,2395.0,59.0,Occupied
U00173,P001,173,2BR/2BA,1133,2099.0,5,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,25188.0,1.85,3,0,Premium,1899.0,200.0,Occupied
U00174,P001,174,2BR/2BA,976,2349.0,3,Vacant,Duvall Westside,Laurel,Luxury Apartment,2023,1,28188.0,2.41,3,0,Premium,0.0,2349.0,Vacant
U00175,P001,175,2BR/2BA,980,2398.0,5,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,28776.0,2.45,3,0,Premium,2147.0,251.0,Occupied
U00176,P001,176,2BR/2BA,1038,2266.0,6,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,27192.0,2.18,3,0,Premium,2159.0,107.0,Occupied
U00177,P001,177,2BR/2BA,967,2253.0,3,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,27036.0,2.33,3,0,Premium,2238.0,15.0,Occupied
U00178,P001,178,2BR/2BA,1057,2411.0,1,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,28932.0,2.28,3,0,Premium,2190.0,221.0,Occupied
U00179,P001,179,2BR/2BA,1042,2318.0,4,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,27816.0,2.22,3,0,Premium,2318.0,0.0,Occupied
U00180,P001,180,2BR/2BA,1061,2088.0,5,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,25056.0,1.97,3,0,Premium,1927.0,161.0,Occupied
U00181,P001,181,2BR/2BA,1107,2404.0,5,Notice,Duvall Westside,Laurel,Luxury Apartment,2023,0,28848.0,2.17,3,0,Premium,0.0,2404.0,Vacant
U00182,P001,182,2BR/2BA,1069,2218.0,6,Vacant,Duvall Westside,Laurel,Luxury Apartment,2023,1,26616.0,2.07,3,0,Premium,0.0,2218.0,Vacant
U00183,P001,183,2BR/2BA,1018,2161.0,2,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,25932.0,2.12,3,0,Premium,2111.0,50.0,Occupied
U00184,P001,184,2BR/2BA,1021,2441.0,2,Notice,Duvall Westside,Laurel,Luxury Apartment,2023,0,29292.0,2.39,3,0,Premium,0.0,2441.0,Vacant
U00185,P001,185,2BR/2BA,1095,2305.0,4,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,27660.0,2.11,3,0,Premium,2184.0,121.0,Occupied
U00186,P001,186,2BR/2BA,957,2247.0,3,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,26964.0,2.35,3,0,Premium,2245.0,2.0,Occupied
U00187,P001,187,2BR/2BA,1074,2106.0,3,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,25272.0,1.96,3,0,Premium,2048.0,58.0,Occupied
U00188,P001,188,2BR/2BA,1021,2440.0,6,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,29280.0,2.39,3,0,Premium,2410.0,30.0,Occupied
U00189,P001,189,2BR/2BA,1092,2005.0,2,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,24060.0,1.84,3,0,Premium,1925.0,80.0,Occupied
U00190,P001,190,2BR/2BA,1011,2360.0,4,Vacant,Duvall Westside,Laurel,Luxury Apartment,2023,1,28320.0,2.33,3,0,Premium,0.0,2360.0,Vacant
U00191,P001,191,2BR/2BA,1144,2120.0,4,Notice,Duvall Westside,Laurel,Luxury Apartment,2023,0,25440.0,1.85,3,0,Premium,0.0,2120.0,Vacant
U00192,P001,192,2BR/2BA,1064,2396.0,1,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,28752.0,2.25,3,0,Premium,2333.0,63.0,Occupied
U00193,P001,193,2BR/2BA,1006,2202.0,2,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,26424.0,2.19,3,0,Premium,1949.0,253.0,Occupied
U00194,P001,194,2BR/2BA,1119,2291.0,4,Vacant,Duvall Westside,Laurel,Luxury Apartment,2023,1,27492.0,2.05,3,0,Premium,0.0,2291.0,Vacant
U00195,P001,195,2BR/2BA,1085,2172.0,6,Vacant,Duvall Westside,Laurel,Luxury Apartment,2023,1,26064.0,2.0,3,0,Premium,0.0,2172.0,Vacant
U00196,P001,196,2BR/2BA,1034,2176.0,4,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,26112.0,2.1,3,0,Premium,2079.0,97.0,Occupied
U00197,P001,197,2BR/2BA,1028,2126.0,1,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,25512.0,2.07,3,0,Premium,1911.0,215.0,Occupied
U00198,P001,198,2BR/2BA,1030,2060.0,5,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,24720.0,2.0,3,0,Premium,2001.0,59.0,Occupied
U00199,P001,199,2BR/2BA,999,2108.0,4,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,25296.0,2.11,3,0,Premium,1894.0,214.0,Occupied
U00200,P001,200,2BR/2BA,1135,2295.0,5,Vacant,Duvall Westside,Laurel,Luxury Apartment,2023,1,27540.0,2.02,3,0,Premium,0.0,2295.0,Vacant
U00201,P001,201,2BR/2BA,1022,2490.0,2,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,29880.0,2.44,3,0,Premium,2436.0,54.0,Occupied
U00202,P001,202,2BR/2BA,1008,2180.0,3,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,26160.0,2.16,3,0,Premium,2033.0,147.0,Occupied
U00203,P001,203,2BR/2BA,1131,2267.0,3,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,27204.0,2.0,3,0,Premium,2062.0,205.0,Occupied
U00204,P001,204,2BR/2BA,963,2277.0,6,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,27324.0,2.36,3,0,Premium,2082.0,195.0,Occupied
U00205,P001,205,2BR/2BA,1113,2434.0,4,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,29208.0,2.19,3,0,Premium,2220.0,214.0,Occupied
U00206,P001,206,2BR/2BA,953,2287.0,4,Notice,Duvall Westside,Laurel,Luxury Apartment,2023,0,27444.0,2.4,3,0,Premium,0.0,2287.0,Vacant
U00207,P001,207,2BR/2BA,1062,2170.0,1,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,26040.0,2.04,3,0,Premium,2106.0,64.0,Occupied
U00208,P001,208,2BR/2BA,1072,2057.0,1,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,24684.0,1.92,3,0,Premium,2004.0,53.0,Occupied
U00209,P001,209,2BR/2BA,1075,2037.0,6,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,24444.0,1.89,3,0,Premium,1894.0,143.0,Occupied
U00210,P001,210,2BR/2BA,988,2075.0,5,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,24900.0,2.1,3,0,Premium,2063.0,12.0,Occupied
U00211,P001,211,2BR/2BA,971,2497.0,1,Vacant,Duvall Westside,Laurel,Luxury Apartment,2023,1,29964.0,2.57,3,0,Premium,0.0,2497.0,Vacant
U00212,P001,212,2BR/2BA,1145,2208.0,5,Vacant,Duvall Westside,Laurel,Luxury Apartment,2023,1,26496.0,1.93,3,0,Premium,0.0,2208.0,Vacant
U00213,P001,213,2BR/2BA,1007,2388.0,4,Notice,Duvall Westside,Laurel,Luxury Apartment,2023,0,28656.0,2.37,3,0,Premium,0.0,2388.0,Vacant
U00214,P001,214,2BR/2BA,1063,2149.0,5,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,25788.0,2.02,3,0,Premium,2090.0,59.0,Occupied
U00215,P001,215,2BR/2BA,1028,2284.0,1,Vacant,Duvall Westside,Laurel,Luxury Apartment,2023,1,27408.0,2.22,3,0,Premium,0.0,2284.0,Vacant
U00216,P001,216,2BR/2BA,1139,2050.0,2,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,24600.0,1.8,3,0,Premium,1825.0,225.0,Occupied
U00217,P001,217,2BR/2BA,1017,2330.0,2,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,27960.0,2.29,3,0,Premium,2325.0,5.0,Occupied
U00218,P001,218,2BR/2BA,994,2276.0,2,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,27312.0,2.29,3,0,Premium,2020.0,256.0,Occupied
U00219,P001,219,2BR/2BA,1054,2225.0,5,Notice,Duvall Westside,Laurel,Luxury Apartment,2023,0,26700.0,2.11,3,0,Premium,0.0,2225.0,Vacant
U00220,P001,220,2BR/2BA,1024,2016.0,3,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,24192.0,1.97,3,0,Premium,2009.0,7.0,Occupied
U00221,P001,221,2BR/2BA,1129,2430.0,1,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,29160.0,2.15,3,0,Premium,2397.0,33.0,Occupied
U00222,P001,222,2BR/2BA,1017,2394.0,6,Vacant,Duvall Westside,Laurel,Luxury Apartment,2023,1,28728.0,2.35,3,0,Premium,0.0,2394.0,Vacant
U00223,P001,223,2BR/2BA,1119,2402.0,2,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,28824.0,2.15,3,0,Premium,2322.0,80.0,Occupied
U00224,P001,224,2BR/2BA,979,2272.0,6,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,27264.0,2.32,3,0,Premium,2002.0,270.0,Occupied
U00225,P001,225,2BR/2BA,1018,2413.0,1,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,28956.0,2.37,3,0,Premium,2300.0,113.0,Occupied
U00226,P001,226,2BR/2BA,992,2396.0,5,Vacant,Duvall Westside,Laurel,Luxury Apartment,2023,1,28752.0,2.42,3,0,Premium,0.0,2396.0,Vacant
U00227,P001,227,2BR/2BA,1023,2220.0,4,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,26640.0,2.17,3,0,Premium,2072.0,148.0,Occupied
U00228,P001,228,2BR/2BA,1129,2201.0,3,Vacant,Duvall Westside,Laurel,Luxury Apartment,2023,1,26412.0,1.95,3,0,Premium,0.0,2201.0,Vacant
U00229,P001,229,2BR/2BA,1088,2247.0,1,Vacant,Duvall Westside,Laurel,Luxury Apartment,2023,1,26964.0,2.07,3,0,Premium,0.0,2247.0,Vacant
U00230,P001,230,2BR/2BA,960,2445.0,6,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,29340.0,2.55,3,0,Premium,2335.0,110.0,Occupied
U00231,P001,231,2BR/2BA,1104,2125.0,1,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,25500.0,1.92,3,0,Premium,2096.0,29.0,Occupied
U00232,P001,232,2BR/2BA,1122,2418.0,5,Vacant,Duvall Westside,Laurel,Luxury Apartment,2023,1,29016.0,2.16,3,0,Premium,0.0,2418.0,Vacant
U00233,P001,233,2BR/2BA,955,2500.0,6,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,30000.0,2.62,3,0,Premium,2464.0,36.0,Occupied
U00234,P001,234,2BR/2BA,1097,2020.0,2,Notice,Duvall Westside,Laurel,Luxury Apartment,2023,0,24240.0,1.84,3,0,Premium,0.0,2020.0,Vacant
U00235,P001,235,2BR/2BA,1082,2326.0,3,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,27912.0,2.15,3,0,Premium,2192.0,134.0,Occupied
U00236,P001,236,2BR/2BA,1099,2218.0,4,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,26616.0,2.02,3,0,Premium,2009.0,209.0,Occupied
U00237,P001,237,2BR/2BA,1070,2174.0,3,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,26088.0,2.03,3,0,Premium,1995.0,179.0,Occupied
U00238,P001,238,2BR/2BA,1121,2052.0,2,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,24624.0,1.83,3,0,Premium,1812.0,240.0,Occupied
U00239,P001,239,2BR/2BA,1055,2347.0,3,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,28164.0,2.22,3,0,Premium,2138.0,209.0,Occupied
U00240,P001,240,2BR/2BA,1144,2275.0,4,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,27300.0,1.99,3,0,Premium,2271.0,4.0,Occupied
U00241,P001,241,2BR/2BA,1030,2126.0,1,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,25512.0,2.06,3,0,Premium,2086.0,40.0,Occupied
U00242,P001,242,2BR/2BA,1081,2412.0,1,Vacant,Duvall Westside,Laurel,Luxury Apartment,2023,1,28944.0,2.23,3,0,Premium,0.0,2412.0,Vacant
U00243,P001,243,2BR/2BA,1068,2207.0,2,Vacant,Duvall Westside,Laurel,Luxury Apartment,2023,1,26484.0,2.07,3,0,Premium,0.0,2207.0,Vacant
U00244,P001,244,2BR/2BA,1042,2311.0,4,Notice,Duvall Westside,Laurel,Luxury Apartment,2023,0,27732.0,2.22,3,0,Premium,0.0,2311.0,Vacant
U00245,P001,245,2BR/2BA,1144,2026.0,3,Vacant,Duvall Westside,Laurel,Luxury Apartment,2023,1,24312.0,1.77,3,0,Premium,0.0,2026.0,Vacant
U00246,P001,246,2BR/2BA,983,2464.0,4,Notice,Duvall Westside,Laurel,Luxury Apartment,2023,0,29568.0,2.51,3,0,Premium,0.0,2464.0,Vacant
U00247,P001,247,2BR/2BA,981,2014.0,6,Vacant,Duvall Westside,Laurel,Luxury Apartment,2023,1,24168.0,2.05,3,0,Premium,0.0,2014.0,Vacant
U00248,P001,248,2BR/2BA,1011,2355.0,3,Vacant,Duvall Westside,Laurel,Luxury Apartment,2023,1,28260.0,2.33,3,0,Premium,0.0,2355.0,Vacant
U00249,P001,249,2BR/2BA,953,2276.0,1,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,27312.0,2.39,3,0,Premium,2127.0,149.0,Occupied
U00250,P001,250,2BR/2BA,979,2231.0,1,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,26772.0,2.28,3,0,Premium,2115.0,116.0,Occupied
U00251,P001,251,2BR/2BA,1077,2466.0,3,Vacant,Duvall Westside,Laurel,Luxury Apartment,2023,1,29592.0,2.29,3,0,Premium,0.0,2466.0,Vacant
U00252,P001,252,2BR/2BA,1130,2137.0,4,Notice,Duvall Westside,Laurel,Luxury Apartment,2023,0,25644.0,1.89,3,0,Premium,0.0,2137.0,Vacant
U00253,P001,253,2BR/2BA,1012,2228.0,2,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,26736.0,2.2,3,0,Premium,2139.0,89.0,Occupied
U00254,P001,254,2BR/2BA,998,2461.0,5,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,29532.0,2.47,3,0,Premium,2377.0,84.0,Occupied
U00255,P001,255,2BR/2BA,967,2138.0,4,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,25656.0,2.21,3,0,Premium,1908.0,230.0,Occupied
U00256,P001,256,2BR/2BA,1079,2134.0,1,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,25608.0,1.98,3,0,Premium,1927.0,207.0,Occupied
U00257,P001,257,3BR/2BA,1302,2986.0,5,Notice,Duvall Westside,Laurel,Luxury Apartment,2023,0,35832.0,2.29,3,0,Luxury,0.0,2986.0,Vacant
U00258,P001,258,3BR/2BA,1226,2713.0,4,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,32556.0,2.21,3,0,Luxury,2414.0,299.0,Occupied
U00259,P001,259,3BR/2BA,1320,2786.0,5,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,33432.0,2.11,3,0,Luxury,2749.0,37.0,Occupied
U00260,P001,260,3BR/2BA,1383,3053.0,2,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,36636.0,2.21,3,0,Luxury,2850.0,203.0,Occupied
U00261,P001,261,3BR/2BA,1442,2668.0,4,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,32016.0,1.85,3,0,Luxury,2477.0,191.0,Occupied
U00262,P001,262,3BR/2BA,1312,2921.0,6,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,35052.0,2.23,3,0,Luxury,2843.0,78.0,Occupied
U00263,P001,263,3BR/2BA,1347,3092.0,6,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,37104.0,2.3,3,0,Luxury,2906.0,186.0,Occupied
U00264,P001,264,3BR/2BA,1403,3075.0,2,Vacant,Duvall Westside,Laurel,Luxury Apartment,2023,1,36900.0,2.19,3,0,Luxury,0.0,3075.0,Vacant
U00265,P001,265,3BR/2BA,1319,3009.0,4,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,36108.0,2.28,3,0,Luxury,2897.0,112.0,Occupied
U00266,P001,266,3BR/2BA,1419,3037.0,1,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,36444.0,2.14,3,0,Luxury,2973.0,64.0,Occupied
U00267,P001,267,3BR/2BA,1359,3010.0,2,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,36120.0,2.21,3,0,Luxury,2695.0,315.0,Occupied
U00268,P001,268,3BR/2BA,1390,2947.0,3,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,35364.0,2.12,3,0,Luxury,2936.0,11.0,Occupied
U00269,P001,269,3BR/2BA,1353,2855.0,3,Vacant,Duvall Westside,Laurel,Luxury Apartment,2023,1,34260.0,2.11,3,0,Luxury,0.0,2855.0,Vacant
U00270,P001,270,3BR/2BA,1344,3068.0,6,Notice,Duvall Westside,Laurel,Luxury Apartment,2023,0,36816.0,2.28,3,0,Luxury,0.0,3068.0,Vacant
U00271,P001,271,3BR/2BA,1427,2425.0,1,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,29100.0,1.7,3,0,Premium,2272.0,153.0,Occupied
U00272,P001,272,3BR/2BA,1297,3098.0,6,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,37176.0,2.39,3,0,Luxury,2864.0,234.0,Occupied
U00273,P001,273,3BR/2BA,1372,3085.0,6,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,37020.0,2.25,3,0,Luxury,3030.0,55.0,Occupied
U00274,P001,274,3BR/2BA,1377,2516.0,3,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,30192.0,1.83,3,0,Luxury,2326.0,190.0,Occupied
U00275,P001,275,3BR/2BA,1173,2627.0,1,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,31524.0,2.24,3,0,Luxury,2477.0,150.0,Occupied
U00276,P001,276,3BR/2BA,1333,2662.0,2,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,31944.0,2.0,3,0,Luxury,2440.0,222.0,Occupied
U00277,P001,277,3BR/2BA,1421,2688.0,6,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,32256.0,1.89,3,0,Luxury,2460.0,228.0,Occupied
U00278,P001,278,3BR/2BA,1237,2523.0,5,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,30276.0,2.04,3,0,Luxury,2263.0,260.0,Occupied
U00279,P001,279,3BR/2BA,1273,2748.0,5,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,32976.0,2.16,3,0,Luxury,2434.0,314.0,Occupied
U00280,P001,280,3BR/2BA,1268,2723.0,3,Notice,Duvall Westside,Laurel,Luxury Apartment,2023,0,32676.0,2.15,3,0,Luxury,0.0,2723.0,Vacant
U00281,P001,281,3BR/2BA,1280,2867.0,4,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,34404.0,2.24,3,0,Luxury,2565.0,302.0,Occupied
U00282,P001,282,3BR/2BA,1429,2511.0,4,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,30132.0,1.76,3,0,Luxury,2472.0,39.0,Occupied
U00283,P001,283,3BR/2BA,1450,2609.0,4,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,31308.0,1.8,3,0,Luxury,2475.0,134.0,Occupied
U00284,P001,284,3BR/2BA,1383,2992.0,2,Active,Duvall Westside,Laurel,Luxury Apartment,2023,0,35904.0,2.16,3,0,Luxury,2956.0,36.0,Occupied
U00285,P002,001,Studio,573,1382.0,4,Vacant,Mills Crossing,Owings Mills,Townhome/Apartment,2018,1,16584.0,2.41,8,0,Economy,0.0,1382.0,Vacant
U00286,P002,002,Studio,541,1522.0,6,Active,Mills Crossing,Owings Mills,Townhome/Apartment,2018,0,18264.0,2.81,8,0,Mid-Range,1492.0,30.0,Occupied
U00287,P002,003,Studio,455,1643.0,6,Active,Mills Crossing,Owings Mills,Townhome/Apartment,2018,0,19716.0,3.61,8,0,Mid-Range,1596.0,47.0,Occupied
U00288,P002,004,Studio,520,1352.0,6,Active,Mills Crossing,Owings Mills,Townhome/Apartment,2018,0,16224.0,2.6,8,0,Economy,1313.0,39.0,Occupied
U00289,P002,005,Studio,577,1600.0,3,Active,Mills Crossing,Owings Mills,Townhome/Apartment,2018,0,19200.0,2.77,8,0,Mid-Range,1574.0,26.0,Occupied
U00290,P002,006,Studio,540,1416.0,2,Vacant,Mills Crossing,Owings Mills,Townhome/Apartment,2018,1,16992.0,2.62,8,0,Economy,0.0,1416.0,Vacant
U00291,P002,007,Studio,514,1553.0,6,Active,Mills Crossing,Owings Mills,Townhome/Apartment,2018,0,18636.0,3.02,8,0,Mid-Range,1516.0,37.0,Occupied
U00292,P002,008,Studio,474,1621.0,6,Active,Mills Crossing,Owings Mills,Townhome/Apartment,2018,0,19452.0,3.42,8,0,Mid-Range,1472.0,149.0,Occupied
U00293,P002,009,Studio,529,1587.0,1,Vacant,Mills Crossing,Owings Mills,Townhome/Apartment,2018,1,19044.0,3.0,8,0,Mid-Range,0.0,1587.0,Vacant
U00294,P002,010,Studio,543,1570.0,1,Active,Mills Crossing,Owings Mills,Townhome/Apartment,2018,0,18840.0,2.89,8,0,Mid-Range,1484.0,86.0,Occupied
U00295,P002,011,Studio,533,1574.0,2,Active,Mills Crossing,Owings Mills,Townhome/Apartment,2018,0,18888.0,2.95,8,0,Mid-Range,1507.0,67.0,Occupied
U00296,P002,012,Studio,483,1586.0,3,Vacant,Mills Crossing,Owings Mills,Townhome/Apartment,2018,1,19032.0,3.28,8,0,Mid-Range,0.0,1586.0,Vacant
U00297,P002,013,Studio,578,1624.0,2,Active,Mills Crossing,Owings Mills,Townhome/Apartment,2018,0,19488.0,2.81,8,0,Mid-Range,1541.0,83.0,Occupied
U00298,P002,014,Studio,573,1640.0,3,Active,Mills Crossing,Owings Mills,Townhome/Apartment,2018,0,19680.0,2.86,8,0,Mid-Range,1570.0,70.0,Occupied
U00299,P002,015,Studio,479,1490.0,1,Active,Mills Crossing,Owings Mills,Townhome/Apartment,2018,0,17880.0,3.11,8,0,Economy,1346.0,144.0,Occupied
U00300,P002,016,1BR/1BA,843,1937.0,6,Active,Mills Crossing,Owings Mills,Townhome/Apartment,2018,0,23244.0,2.3,8,0,Mid-Range,1881.0,56.0,Occupied
U00301,P002,017,1BR/1BA,792,1696.0,4,Active,Mills Crossing,Owings Mills,Townhome/Apartment,2018,0,20352.0,2.14,8,0,Mid-Range,1531.0,165.0,Occupied
U00302,P002,018,1BR/1BA,717,1765.0,4,Active,Mills Crossing,Owings Mills,Townhome/Apartment,2018,0,21180.0,2.46,8,0,Mid-Range,1743.0,22.0,Occupied
U00303,P002,019,1BR/1BA,822,1850.0,3,Vacant,Mills Crossing,Owings Mills,Townhome/Apartment,2018,1,22200.0,2.25,8,0,Mid-Range,0.0,1850.0,Vacant
U00304,P002,020,1BR/1BA,747,1879.0,3,Active,Mills Crossing,Owings Mills,Townhome/Apartment,2018,0,22548.0,2.52,8,0,Mid-Range,1694.0,185.0,Occupied
U00305,P002,021,1BR/1BA,822,1644.0,1,Vacant,Mills Crossing,Owings Mills,Townhome/Apartment,2018,1,19728.0,2.0,8,0,Mid-Range,0.0,1644.0,Vacant
U00306,P002,022,1BR/1BA,793,1681.0,5,Active,Mills Crossing,Owings Mills,Townhome/Apartment,2018,0,20172.0,2.12,8,0,Mid-Range,1638.0,43.0,Occupied
U00307,P002,023,1BR/1BA,815,1575.0,4,Active,Mills Crossing,Owings Mills,Townhome/Apartment,2018,0,18900.0,1.93,8,0,Mid-Range,1470.0,105.0,Occupied
U00308,P002,024,1BR/1BA,816,1713.0,2,Active,Mills Crossing,Owings Mills,Townhome/Apartment,2018,0,20556.0,2.1,8,0,Mid-Range,1573.0,140.0,Occupied
U00309,P002,025,1BR/1BA,659,1672.0,4,Active,Mills Crossing,Owings Mills,Townhome/Apartment,2018,0,20064.0,2.54,8,0,Mid-Range,1570.0,102.0,Occupied
U00310,P002,026,1BR/1BA,674,1644.0,5,Active,Mills Crossing,Owings Mills,Townhome/Apartment,2018,0,19728.0,2.44,8,0,Mid-Range,1533.0,111.0,Occupied
