ticket_id,unit_id,property_id,category,priority,open_date,close_date,cost,status,name,city,resolution_days,is_open,days_open,sla_days,sla_breach,cost_tier
M00205,U00094,P001,Pest Control,Medium,2024-05-23,2024-06-28,1750.09,Closed,Duvall Westside,Laurel,36.0,0,683,7,0,High
M00206,U00172,P001,Electrical,Medium,2024-10-21,,0.0,Open,Duvall Westside,Laurel,,1,532,7,1,No Cost
M00207,U00262,P001,Plumbing,Medium,2024-10-17,2024-11-17,619.49,Closed,Duvall Westside,Laurel,31.0,0,536,7,0,Medium
M00208,U00175,P001,HVAC,Medium,2023-09-12,2023-09-27,1086.6,Closed,Duvall Westside,Laurel,15.0,0,937,7,0,High
M00209,U00052,P001,Pest Control,Medium,2024-04-08,2024-05-09,2336.84,Closed,Duvall Westside,Laurel,31.0,0,728,7,0,High
M00210,U00012,P001,General,Emergency,2025-07-06,2025-08-05,435.34,Closed,Duvall Westside,Laurel,30.0,0,274,1,0,Medium
M00211,U00124,P001,HVAC,Medium,2023-08-31,2023-09-05,1029.41,Closed,Duvall Westside,Laurel,5.0,0,949,7,0,High
M00212,U00065,P001,HVAC,Medium,2025-03-30,2025-04-01,1244.31,Closed,Duvall Westside,Laurel,2.0,0,372,7,0,High
M00213,U00046,P001,Appliance,Medium,2025-03-26,2025-04-27,182.64,Closed,Duvall Westside,Laurel,32.0,0,376,7,0,Low
M00214,U00137,P001,General,Low,2024-12-11,2025-01-22,2053.66,Closed,Duvall Westside,Laurel,42.0,0,481,14,0,High
M00215,U00154,P001,Appliance,High,2025-02-15,2025-03-25,1570.59,Closed,Duvall Westside,Laurel,38.0,0,415,3,0,High
M00216,U00191,P001,Pest Control,Medium,2023-11-27,2023-12-12,1301.19,Closed,Duvall Westside,Laurel,15.0,0,861,7,0,High
M00217,U00019,P001,Electrical,Emergency,2023-11-02,2023-11-18,2064.62,Closed,Duvall Westside,Laurel,16.0,0,886,1,0,High
M00218,U00177,P001,Plumbing,Medium,2024-08-31,2024-09-20,1547.54,Closed,Duvall Westside,Laurel,20.0,0,583,7,0,High
M00219,U00131,P001,Pest Control,Low,2026-01-19,2026-03-05,1268.17,Closed,Duvall Westside,Laurel,45.0,0,77,14,0,High
M00220,U00161,P001,Appliance,High,2024-02-04,,0.0,Open,Duvall Westside,Laurel,,1,792,3,1,No Cost
M00221,U00201,P001,Electrical,Medium,2024-05-21,,0.0,Open,Duvall Westside,Laurel,,1,685,7,1,No Cost
M00222,U00068,P001,Appliance,High,2024-10-16,2024-11-13,344.8,Closed,Duvall Westside,Laurel,28.0,0,537,3,0,Medium
M00223,U00211,P001,HVAC,Low,2025-06-16,,0.0,Open,Duvall Westside,Laurel,,1,294,14,1,No Cost
M00224,U00222,P001,HVAC,Medium,2024-02-25,2024-02-26,1172.59,Closed,Duvall Westside,Laurel,1.0,0,771,7,0,High
M00225,U00038,P001,Appliance,Low,2025-01-13,2025-02-03,1537.43,Closed,Duvall Westside,Laurel,21.0,0,448,14,0,High
M00226,U00198,P001,Flooring,Medium,2025-10-08,2025-11-07,2199.3,Closed,Duvall Westside,Laurel,30.0,0,180,7,0,High
M00227,U00157,P001,HVAC,Medium,2025-10-13,2025-11-15,152.98,Closed,Duvall Westside,Laurel,33.0,0,175,7,0,Low
M00228,U00020,P001,Plumbing,Low,2023-11-09,,0.0,Open,Duvall Westside,Laurel,,1,879,14,1,No Cost
M00229,U00214,P001,General,Low,2023-09-11,2023-10-20,414.56,Closed,Duvall Westside,Laurel,39.0,0,938,14,0,Medium
M00230,U00263,P001,Flooring,Emergency,2023-12-19,2024-01-02,143.75,Closed,Duvall Westside,Laurel,14.0,0,839,1,0,Low
M00231,U00201,P001,General,Low,2025-07-30,,0.0,Open,Duvall Westside,Laurel,,1,250,14,1,No Cost
M00232,U00268,P001,Plumbing,High,2026-04-06,2026-05-11,1847.95,Closed,Duvall Westside,Laurel,35.0,0,0,3,0,High
M00233,U00046,P001,Flooring,Medium,2025-10-09,,0.0,Open,Duvall Westside,Laurel,,1,179,7,1,No Cost
M00234,U00024,P001,Appliance,Low,2025-07-21,2025-08-16,1908.93,Closed,Duvall Westside,Laurel,26.0,0,259,14,0,High
M00235,U00275,P001,Pest Control,Medium,2025-07-18,2025-08-21,133.97,Closed,Duvall Westside,Laurel,34.0,0,262,7,0,Low
M00236,U00246,P001,HVAC,High,2024-04-16,,0.0,Open,Duvall Westside,Laurel,,1,720,3,1,No Cost
M00237,U00284,P001,Plumbing,Medium,2025-12-03,2025-12-16,1172.35,Closed,Duvall Westside,Laurel,13.0,0,124,7,0,High
M00238,U00181,P001,Electrical,Medium,2023-07-07,2023-07-22,1831.52,Closed,Duvall Westside,Laurel,15.0,0,1004,7,0,High
M00239,U00015,P001,Flooring,Medium,2023-09-10,2023-10-19,1136.44,Closed,Duvall Westside,Laurel,39.0,0,939,7,0,High
M00240,U00267,P001,Pest Control,Emergency,2025-06-30,2025-07-17,899.36,Closed,Duvall Westside,Laurel,17.0,0,280,1,0,Medium
M00241,U00146,P001,Flooring,Emergency,2024-07-23,2024-07-29,687.52,Closed,Duvall Westside,Laurel,6.0,0,622,1,0,Medium
M00242,U00247,P001,Appliance,Emergency,2023-08-12,,0.0,Open,Duvall Westside,Laurel,,1,968,1,1,No Cost
M00243,U00195,P001,Flooring,Emergency,2025-10-03,2025-10-08,2177.57,Closed,Duvall Westside,Laurel,5.0,0,185,1,0,High
M00244,U00173,P001,Pest Control,High,2023-12-24,2024-01-13,918.09,Closed,Duvall Westside,Laurel,20.0,0,834,3,0,Medium
M00245,U00024,P001,Appliance,Emergency,2025-06-18,,0.0,Open,Duvall Westside,Laurel,,1,292,1,1,No Cost
M00246,U00107,P001,Appliance,Medium,2023-12-01,2024-01-11,1656.76,Closed,Duvall Westside,Laurel,41.0,0,857,7,0,High
M00247,U00108,P001,Flooring,Medium,2023-07-04,2023-07-13,906.25,Closed,Duvall Westside,Laurel,9.0,0,1007,7,0,Medium
M00248,U00178,P001,Electrical,Medium,2024-08-12,2024-09-12,1773.59,Closed,Duvall Westside,Laurel,31.0,0,602,7,0,High
M00249,U00247,P001,Pest Control,Medium,2023-07-08,2023-07-15,977.39,Closed,Duvall Westside,Laurel,7.0,0,1003,7,0,Medium
M00250,U00247,P001,Plumbing,Emergency,2024-04-25,,0.0,Open,Duvall Westside,Laurel,,1,711,1,1,No Cost
M00251,U00056,P001,Appliance,Medium,2026-02-09,2026-02-10,2137.68,Closed,Duvall Westside,Laurel,1.0,0,56,7,0,High
M00252,U00074,P001,Appliance,Low,2024-03-10,,0.0,Open,Duvall Westside,Laurel,,1,757,14,1,No Cost
M00253,U00149,P001,Appliance,Medium,2023-07-19,2023-08-10,774.68,Closed,Duvall Westside,Laurel,22.0,0,992,7,0,Medium
M00254,U00017,P001,Flooring,Low,2024-08-01,2024-09-02,1033.58,Closed,Duvall Westside,Laurel,32.0,0,613,14,0,High
M00255,U00235,P001,HVAC,Emergency,2026-02-04,2026-03-01,288.62,Closed,Duvall Westside,Laurel,25.0,0,61,1,0,Medium
M00256,U00110,P001,Plumbing,Medium,2024-12-29,2025-01-13,1942.5,Closed,Duvall Westside,Laurel,15.0,0,463,7,0,High
M00257,U00031,P001,Plumbing,Low,2023-11-10,2023-12-01,435.6,Closed,Duvall Westside,Laurel,21.0,0,878,14,0,Medium
M00258,U00158,P001,Flooring,Medium,2023-07-07,2023-07-25,310.57,Closed,Duvall Westside,Laurel,18.0,0,1004,7,0,Medium
M00259,U00212,P001,Appliance,Medium,2025-09-24,2025-10-04,1304.36,Closed,Duvall Westside,Laurel,10.0,0,194,7,0,High
M00260,U00255,P001,General,Medium,2025-06-05,2025-07-14,2006.2,Closed,Duvall Westside,Laurel,39.0,0,305,7,0,High
M00261,U00081,P001,HVAC,Medium,2024-04-13,2024-05-04,1598.0,Closed,Duvall Westside,Laurel,21.0,0,723,7,0,High
M00262,U00029,P001,Plumbing,Medium,2024-02-16,2024-02-25,599.91,Closed,Duvall Westside,Laurel,9.0,0,780,7,0,Medium
M00263,U00147,P001,Plumbing,Medium,2025-07-22,2025-08-20,2140.13,Closed,Duvall Westside,Laurel,29.0,0,258,7,0,High
M00264,U00053,P001,HVAC,Medium,2023-11-09,2023-12-13,1431.46,Closed,Duvall Westside,Laurel,34.0,0,879,7,0,High
M00265,U00023,P001,Pest Control,Medium,2023-12-27,,0.0,Open,Duvall Westside,Laurel,,1,831,7,1,No Cost
M00266,U00085,P001,Pest Control,Emergency,2023-06-25,2023-07-22,1036.24,Closed,Duvall Westside,Laurel,27.0,0,1016,1,0,High
M00267,U00023,P001,General,Emergency,2024-01-22,,0.0,Open,Duvall Westside,Laurel,,1,805,1,1,No Cost
M00268,U00112,P001,Flooring,Medium,2026-02-24,2026-03-15,1939.74,Closed,Duvall Westside,Laurel,19.0,0,41,7,0,High
M00269,U00249,P001,General,Emergency,2023-08-08,2023-09-02,2009.16,Closed,Duvall Westside,Laurel,25.0,0,972,1,0,High
M00270,U00214,P001,Plumbing,Medium,2024-03-14,2024-04-23,841.25,Closed,Duvall Westside,Laurel,40.0,0,753,7,0,Medium
M00271,U00283,P001,Pest Control,Medium,2025-02-10,2025-02-11,404.63,Closed,Duvall Westside,Laurel,1.0,0,420,7,0,Medium
M00272,U00133,P001,General,Emergency,2024-04-01,2024-05-06,2099.16,Closed,Duvall Westside,Laurel,35.0,0,735,1,0,High
M00273,U00098,P001,General,Low,2024-10-13,,0.0,Open,Duvall Westside,Laurel,,1,540,14,1,No Cost
M00274,U00121,P001,Electrical,Low,2025-02-04,2025-02-19,2360.4,Closed,Duvall Westside,Laurel,15.0,0,426,14,0,High
M00275,U00057,P001,Flooring,Low,2024-04-08,2024-05-03,1596.68,Closed,Duvall Westside,Laurel,25.0,0,728,14,0,High
M00276,U00063,P001,Appliance,Low,2024-10-22,2024-11-18,65.68,Closed,Duvall Westside,Laurel,27.0,0,531,14,0,Low
M00277,U00044,P001,Plumbing,Medium,2025-12-17,,0.0,Open,Duvall Westside,Laurel,,1,110,7,1,No Cost
M00278,U00048,P001,Pest Control,Emergency,2024-02-10,,0.0,Open,Duvall Westside,Laurel,,1,786,1,1,No Cost
M00279,U00065,P001,General,Medium,2025-07-14,,0.0,Open,Duvall Westside,Laurel,,1,266,7,1,No Cost
M00280,U00074,P001,Appliance,High,2025-09-16,2025-10-29,1953.8,Closed,Duvall Westside,Laurel,43.0,0,202,3,0,High
M00281,U00149,P001,Plumbing,Low,2024-08-25,2024-09-12,278.43,Closed,Duvall Westside,Laurel,18.0,0,589,14,0,Medium
M00282,U00036,P001,Flooring,Low,2024-01-14,,0.0,Open,Duvall Westside,Laurel,,1,813,14,1,No Cost
M00283,U00054,P001,Appliance,Low,2025-05-01,,0.0,Open,Duvall Westside,Laurel,,1,340,14,1,No Cost
M00284,U00119,P001,HVAC,Medium,2024-01-24,2024-03-02,1687.87,Closed,Duvall Westside,Laurel,38.0,0,803,7,0,High
M00285,U00159,P001,Appliance,High,2023-08-18,2023-09-14,53.34,Closed,Duvall Westside,Laurel,27.0,0,962,3,0,Low
M00286,U00141,P001,Pest Control,Low,2025-07-31,2025-08-19,1668.43,Closed,Duvall Westside,Laurel,19.0,0,249,14,0,High
M00287,U00258,P001,Electrical,Emergency,2024-08-09,2024-08-22,306.19,Closed,Duvall Westside,Laurel,13.0,0,605,1,0,Medium
M00288,U00182,P001,Pest Control,High,2024-12-08,2024-12-17,2368.6,Closed,Duvall Westside,Laurel,9.0,0,484,3,0,High
M00289,U00079,P001,Electrical,Medium,2026-01-23,2026-01-27,1164.74,Closed,Duvall Westside,Laurel,4.0,0,73,7,0,High
M00290,U00138,P001,Plumbing,Medium,2024-08-13,,0.0,Open,Duvall Westside,Laurel,,1,601,7,1,No Cost
M00291,U00231,P001,Appliance,Medium,2025-12-08,2025-12-23,654.98,Closed,Duvall Westside,Laurel,15.0,0,119,7,0,Medium
M00292,U00055,P001,General,Medium,2025-08-14,2025-09-23,757.88,Closed,Duvall Westside,Laurel,40.0,0,235,7,0,Medium
M00293,U00096,P001,Pest Control,High,2025-02-05,2025-03-02,91.46,Closed,Duvall Westside,Laurel,25.0,0,425,3,0,Low
M00294,U00086,P001,Electrical,High,2025-05-19,2025-05-24,1771.92,Closed,Duvall Westside,Laurel,5.0,0,322,3,0,High
M00295,U00024,P001,Appliance,High,2025-08-21,2025-10-04,2099.46,Closed,Duvall Westside,Laurel,44.0,0,228,3,0,High
M00296,U00042,P001,Plumbing,Emergency,2025-09-09,2025-09-28,1047.16,Closed,Duvall Westside,Laurel,19.0,0,209,1,0,High
M00297,U00049,P001,HVAC,Medium,2024-09-05,2024-09-30,2331.0,Closed,Duvall Westside,Laurel,25.0,0,578,7,0,High
M00298,U00011,P001,Plumbing,Medium,2025-11-19,2025-12-23,1030.01,Closed,Duvall Westside,Laurel,34.0,0,138,7,0,High
M00299,U00154,P001,Flooring,High,2024-12-08,2025-01-11,219.87,Closed,Duvall Westside,Laurel,34.0,0,484,3,0,Low
M00300,U00007,P001,General,Medium,2025-09-08,,0.0,Open,Duvall Westside,Laurel,,1,210,7,1,No Cost
M00301,U00013,P001,Plumbing,High,2026-01-15,2026-01-20,1139.06,Closed,Duvall Westside,Laurel,5.0,0,81,3,0,High
M00302,U00114,P001,General,High,2025-03-03,2025-03-23,1509.02,Closed,Duvall Westside,Laurel,20.0,0,399,3,0,High
M00303,U00104,P001,Pest Control,Low,2025-11-26,2025-12-04,2332.36,Closed,Duvall Westside,Laurel,8.0,0,131,14,0,High
M00304,U00038,P001,Electrical,Low,2025-10-14,,0.0,Open,Duvall Westside,Laurel,,1,174,14,1,No Cost
M00305,U00019,P001,Appliance,Emergency,2023-07-19,2023-07-25,706.72,Closed,Duvall Westside,Laurel,6.0,0,992,1,0,Medium
M00306,U00151,P001,Plumbing,Medium,2025-04-15,,0.0,Open,Duvall Westside,Laurel,,1,356,7,1,No Cost
M00307,U00217,P001,Electrical,Medium,2024-09-08,2024-10-21,1671.85,Closed,Duvall Westside,Laurel,43.0,0,575,7,0,High
M00308,U00156,P001,General,Emergency,2025-09-11,,0.0,Open,Duvall Westside,Laurel,,1,207,1,1,No Cost
M00309,U00176,P001,Appliance,Medium,2024-09-11,2024-09-18,1226.11,Closed,Duvall Westside,Laurel,7.0,0,572,7,0,High
M00310,U00014,P001,Pest Control,Medium,2024-09-22,2024-09-23,2197.26,Closed,Duvall Westside,Laurel,1.0,0,561,7,0,High
M00311,U00029,P001,Appliance,Emergency,2024-06-03,2024-06-29,2450.87,Closed,Duvall Westside,Laurel,26.0,0,672,1,0,High
M00312,U00110,P001,General,High,2024-01-15,,0.0,Open,Duvall Westside,Laurel,,1,812,3,1,No Cost
M00313,U00245,P001,General,High,2024-09-25,2024-10-25,580.32,Closed,Duvall Westside,Laurel,30.0,0,558,3,0,Medium
M00314,U00156,P001,Pest Control,High,2024-04-12,2024-05-14,1808.26,Closed,Duvall Westside,Laurel,32.0,0,724,3,0,High
M00315,U00078,P001,HVAC,Emergency,2025-05-15,,0.0,Open,Duvall Westside,Laurel,,1,326,1,1,No Cost
M00316,U00193,P001,Pest Control,Medium,2024-10-11,,0.0,Open,Duvall Westside,Laurel,,1,542,7,1,No Cost
M00317,U00079,P001,Pest Control,High,2025-08-03,2025-09-15,276.6,Closed,Duvall Westside,Laurel,43.0,0,246,3,0,Medium
M00318,U00041,P001,HVAC,Medium,2024-07-16,,0.0,Open,Duvall Westside,Laurel,,1,629,7,1,No Cost
M00319,U00247,P001,Flooring,High,2025-11-18,,0.0,Open,Duvall Westside,Laurel,,1,139,3,1,No Cost
M00320,U00221,P001,Plumbing,Medium,2025-06-15,2025-06-22,1220.34,Closed,Duvall Westside,Laurel,7.0,0,295,7,0,High
M00321,U00118,P001,Pest Control,Medium,2026-01-03,2026-01-11,2208.05,Closed,Duvall Westside,Laurel,8.0,0,93,7,0,High
M00322,U00063,P001,Electrical,Medium,2025-04-25,2025-06-09,2038.09,Closed,Duvall Westside,Laurel,45.0,0,346,7,0,High
M00323,U00097,P001,Appliance,Medium,2025-08-14,2025-08-28,2058.05,Closed,Duvall Westside,Laurel,14.0,0,235,7,0,High
M00324,U00274,P001,General,Emergency,2025-12-04,2025-12-23,1673.42,Closed,Duvall Westside,Laurel,19.0,0,123,1,0,High
M00325,U00168,P001,Appliance,High,2023-06-11,,0.0,Open,Duvall Westside,Laurel,,1,1030,3,1,No Cost
M00326,U00119,P001,Flooring,Medium,2024-10-26,2024-11-26,1754.25,Closed,Duvall Westside,Laurel,31.0,0,527,7,0,High
M00327,U00051,P001,General,Emergency,2025-08-18,2025-09-25,2413.95,Closed,Duvall Westside,Laurel,38.0,0,231,1,0,High
M00328,U00186,P001,Appliance,Medium,2023-09-21,2023-10-31,2313.6,Closed,Duvall Westside,Laurel,40.0,0,928,7,0,High
M00329,U00200,P001,Plumbing,Low,2023-09-07,2023-09-15,1684.69,Closed,Duvall Westside,Laurel,8.0,0,942,14,0,High
M00330,U00029,P001,Plumbing,Medium,2025-10-16,2025-10-21,2122.92,Closed,Duvall Westside,Laurel,5.0,0,172,7,0,High
M00331,U00236,P001,HVAC,Emergency,2024-11-10,,0.0,Open,Duvall Westside,Laurel,,1,512,1,1,No Cost
M00332,U00264,P001,Plumbing,Medium,2023-11-27,,0.0,Open,Duvall Westside,Laurel,,1,861,7,1,No Cost
M00333,U00001,P001,Plumbing,Emergency,2024-03-13,2024-03-26,1350.6,Closed,Duvall Westside,Laurel,13.0,0,754,1,0,High
M00334,U00156,P001,General,High,2023-09-13,2023-10-27,2377.77,Closed,Duvall Westside,Laurel,44.0,0,936,3,0,High
M00335,U00208,P001,Electrical,Medium,2024-07-07,2024-07-21,230.26,Closed,Duvall Westside,Laurel,14.0,0,638,7,0,Low
M00336,U00136,P001,General,Medium,2024-02-11,2024-03-12,2374.28,Closed,Duvall Westside,Laurel,30.0,0,785,7,0,High
M00337,U00126,P001,General,High,2025-06-13,,0.0,Open,Duvall Westside,Laurel,,1,297,3,1,No Cost
M00338,U00215,P001,Plumbing,Emergency,2024-03-10,2024-03-15,1941.65,Closed,Duvall Westside,Laurel,5.0,0,757,1,0,High
M00339,U00272,P001,Flooring,Medium,2024-03-13,2024-03-27,1889.1,Closed,Duvall Westside,Laurel,14.0,0,754,7,0,High
M00340,U00270,P001,General,High,2025-01-09,2025-02-03,204.67,Closed,Duvall Westside,Laurel,25.0,0,452,3,0,Low
M00341,U00115,P001,Pest Control,Low,2024-04-14,2024-05-01,1923.21,Closed,Duvall Westside,Laurel,17.0,0,722,14,0,High
M00342,U00224,P001,Flooring,Medium,2025-10-15,2025-11-05,2287.0,Closed,Duvall Westside,Laurel,21.0,0,173,7,0,High
M00343,U00034,P001,Electrical,High,2025-11-06,2025-11-22,410.99,Closed,Duvall Westside,Laurel,16.0,0,151,3,0,Medium
M00344,U00035,P001,General,Emergency,2024-09-10,2024-10-02,392.78,Closed,Duvall Westside,Laurel,22.0,0,573,1,0,Medium
M00345,U00274,P001,HVAC,High,2025-12-17,,0.0,Open,Duvall Westside,Laurel,,1,110,3,1,No Cost
M00346,U00090,P001,Electrical,Emergency,2024-10-05,2024-10-22,1532.28,Closed,Duvall Westside,Laurel,17.0,0,548,1,0,High
M00347,U00165,P001,Pest Control,Medium,2024-06-16,2024-07-26,1065.46,Closed,Duvall Westside,Laurel,40.0,0,659,7,0,High
M00348,U00132,P001,Appliance,Medium,2024-12-22,2025-01-07,2013.52,Closed,Duvall Westside,Laurel,16.0,0,470,7,0,High
M00349,U00220,P001,Pest Control,Emergency,2025-11-07,2025-11-15,232.24,Closed,Duvall Westside,Laurel,8.0,0,150,1,0,Low
M00350,U00114,P001,HVAC,Low,2025-10-20,2025-11-28,1783.45,Closed,Duvall Westside,Laurel,39.0,0,168,14,0,High
M00351,U00013,P001,Appliance,Emergency,2026-03-20,2026-04-11,827.3,Closed,Duvall Westside,Laurel,22.0,0,17,1,0,Medium
M00352,U00179,P001,Flooring,Low,2025-08-04,2025-08-15,1961.0,Closed,Duvall Westside,Laurel,11.0,0,245,14,0,High
M00353,U00272,P001,Electrical,Emergency,2023-09-15,2023-10-08,1463.96,Closed,Duvall Westside,Laurel,23.0,0,934,1,0,High
M00354,U00078,P001,Plumbing,Medium,2025-08-08,,0.0,Open,Duvall Westside,Laurel,,1,241,7,1,No Cost
M00355,U00240,P001,HVAC,Low,2025-09-22,2025-10-18,1018.41,Closed,Duvall Westside,Laurel,26.0,0,196,14,0,High
M00356,U00012,P001,HVAC,Medium,2024-06-24,2024-07-14,227.53,Closed,Duvall Westside,Laurel,20.0,0,651,7,0,Low
M00357,U00004,P001,HVAC,Emergency,2025-03-16,2025-04-25,1494.12,Closed,Duvall Westside,Laurel,40.0,0,386,1,0,High
M00358,U00251,P001,Electrical,Medium,2025-12-19,,0.0,Open,Duvall Westside,Laurel,,1,108,7,1,No Cost
M00359,U00101,P001,Flooring,Medium,2026-02-26,,0.0,Open,Duvall Westside,Laurel,,1,39,7,1,No Cost
M00360,U00162,P001,Pest Control,Medium,2023-10-17,2023-11-28,2049.5,Closed,Duvall Westside,Laurel,42.0,0,902,7,0,High
M00361,U00131,P001,General,High,2024-12-03,2024-12-08,207.76,Closed,Duvall Westside,Laurel,5.0,0,489,3,0,Low
M00362,U00111,P001,Electrical,High,2023-06-25,2023-07-29,1092.96,Closed,Duvall Westside,Laurel,34.0,0,1016,3,0,High
M00363,U00182,P001,Electrical,High,2025-10-30,2025-11-10,943.68,Closed,Duvall Westside,Laurel,11.0,0,158,3,0,Medium
M00364,U00150,P001,General,Medium,2024-07-25,2024-07-26,1380.45,Closed,Duvall Westside,Laurel,1.0,0,620,7,0,High
M00365,U00186,P001,Electrical,Medium,2023-08-05,2023-09-07,1763.59,Closed,Duvall Westside,Laurel,33.0,0,975,7,0,High
M00366,U00086,P001,General,Medium,2024-03-12,2024-03-27,2405.79,Closed,Duvall Westside,Laurel,15.0,0,755,7,0,High
M00367,U00088,P001,Pest Control,Low,2023-08-20,,0.0,Open,Duvall Westside,Laurel,,1,960,14,1,No Cost
M00368,U00552,P002,Flooring,Medium,2023-11-18,2023-12-17,612.34,Closed,Mills Crossing,Owings Mills,29.0,0,870,7,0,Medium
M00369,U00503,P002,Appliance,Medium,2025-05-15,2025-05-16,1206.24,Closed,Mills Crossing,Owings Mills,1.0,0,326,7,0,High
M00370,U00288,P002,Plumbing,Emergency,2025-12-06,,0.0,Open,Mills Crossing,Owings Mills,,1,121,1,1,No Cost
M00371,U00566,P002,Appliance,Medium,2026-01-18,2026-03-03,219.92,Closed,Mills Crossing,Owings Mills,44.0,0,78,7,0,Low
M00372,U00367,P002,Electrical,Emergency,2025-10-28,2025-11-11,1591.62,Closed,Mills Crossing,Owings Mills,14.0,0,160,1,0,High
M00373,U00452,P002,Plumbing,Medium,2025-04-01,2025-04-07,1726.86,Closed,Mills Crossing,Owings Mills,6.0,0,370,7,0,High
M00374,U00294,P002,Plumbing,Medium,2023-11-13,2023-11-21,1565.19,Closed,Mills Crossing,Owings Mills,8.0,0,875,7,0,High
M00375,U00560,P002,Pest Control,Medium,2024-02-19,2024-03-02,559.58,Closed,Mills Crossing,Owings Mills,12.0,0,777,7,0,Medium
M00376,U00309,P002,Plumbing,Medium,2025-10-04,2025-11-02,379.87,Closed,Mills Crossing,Owings Mills,29.0,0,184,7,0,Medium
M00377,U00408,P002,Appliance,Low,2024-04-10,2024-05-14,615.74,Closed,Mills Crossing,Owings Mills,34.0,0,726,14,0,Medium
M00378,U00382,P002,General,Medium,2024-03-18,,0.0,Open,Mills Crossing,Owings Mills,,1,749,7,1,No Cost
M00379,U00425,P002,HVAC,High,2025-04-08,,0.0,Open,Mills Crossing,Owings Mills,,1,363,3,1,No Cost
M00380,U00579,P002,Plumbing,High,2024-03-16,,0.0,Open,Mills Crossing,Owings Mills,,1,751,3,1,No Cost
M00381,U00571,P002,Plumbing,Emergency,2024-01-16,,0.0,Open,Mills Crossing,Owings Mills,,1,811,1,1,No Cost
M00382,U00487,P002,HVAC,Low,2025-10-12,,0.0,Open,Mills Crossing,Owings Mills,,1,176,14,1,No Cost
M00383,U00503,P002,Flooring,High,2026-01-21,2026-02-10,72.66,Closed,Mills Crossing,Owings Mills,20.0,0,75,3,0,Low
M00384,U00390,P002,Pest Control,Low,2024-11-02,2024-11-19,207.48,Closed,Mills Crossing,Owings Mills,17.0,0,520,14,0,Low
M00385,U00294,P002,Electrical,Low,2025-11-09,2025-12-17,1187.55,Closed,Mills Crossing,Owings Mills,38.0,0,148,14,0,High
M00386,U00300,P002,General,Emergency,2025-01-09,2025-01-31,1403.18,Closed,Mills Crossing,Owings Mills,22.0,0,452,1,0,High
M00387,U00336,P002,Appliance,Low,2026-02-28,2026-03-10,1471.26,Closed,Mills Crossing,Owings Mills,10.0,0,37,14,0,High
M00388,U00496,P002,Pest Control,Medium,2023-06-08,2023-06-27,284.94,Closed,Mills Crossing,Owings Mills,19.0,0,1033,7,0,Medium
M00389,U00468,P002,Plumbing,Medium,2023-07-08,2023-08-04,1557.42,Closed,Mills Crossing,Owings Mills,27.0,0,1003,7,0,High
M00390,U00497,P002,Plumbing,Medium,2024-02-06,2024-02-17,1785.45,Closed,Mills Crossing,Owings Mills,11.0,0,790,7,0,High
M00391,U00475,P002,HVAC,Medium,2024-04-29,2024-06-04,2341.85,Closed,Mills Crossing,Owings Mills,36.0,0,707,7,0,High
M00392,U00451,P002,Flooring,Emergency,2024-06-30,,0.0,Open,Mills Crossing,Owings Mills,,1,645,1,1,No Cost
M00393,U00512,P002,General,Medium,2024-09-24,2024-10-12,1863.42,Closed,Mills Crossing,Owings Mills,18.0,0,559,7,0,High
M00394,U00441,P002,Electrical,High,2024-05-23,,0.0,Open,Mills Crossing,Owings Mills,,1,683,3,1,No Cost
M00395,U00386,P002,Flooring,Medium,2023-09-04,2023-09-10,333.74,Closed,Mills Crossing,Owings Mills,6.0,0,945,7,0,Medium
M00396,U00453,P002,Pest Control,Medium,2025-03-26,2025-05-09,1116.73,Closed,Mills Crossing,Owings Mills,44.0,0,376,7,0,High
M00397,U00377,P002,Electrical,High,2024-05-28,2024-06-12,252.02,Closed,Mills Crossing,Owings Mills,15.0,0,678,3,0,Medium
M00398,U00512,P002,Appliance,Emergency,2023-07-09,,0.0,Open,Mills Crossing,Owings Mills,,1,1002,1,1,No Cost
M00399,U00295,P002,Appliance,Medium,2026-04-05,2026-05-13,1203.68,Closed,Mills Crossing,Owings Mills,38.0,0,1,7,0,High
M00400,U00563,P002,Electrical,Low,2025-02-23,,0.0,Open,Mills Crossing,Owings Mills,,1,407,14,1,No Cost
M00401,U00352,P002,HVAC,Emergency,2024-08-24,2024-10-08,854.77,Closed,Mills Crossing,Owings Mills,45.0,0,590,1,0,Medium
M00402,U00436,P002,General,Medium,2024-06-05,2024-06-28,1430.65,Closed,Mills Crossing,Owings Mills,23.0,0,670,7,0,High
M00403,U00511,P002,Appliance,High,2026-03-12,2026-03-18,312.09,Closed,Mills Crossing,Owings Mills,6.0,0,25,3,0,Medium
