payment_id,tenant_id,unit_id,property_id,period_month,amount_due,amount_paid,payment_date,status
PAY000326,T00069,U00089,P001,2024-01,1489.0,1489.0,2024-02-03,Paid
PAY000327,T00069,U00089,P001,2024-03,1489.0,1489.0,2024-03-06,Paid
PAY000328,T00069,U00089,P001,2024-03,1489.0,1489.0,2024-04-05,Paid
PAY000329,T00071,U00091,P001,2024-01,1646.0,1646.0,2024-01-06,Paid
PAY000330,T00071,U00091,P001,2024-01,1646.0,1646.0,2024-02-04,Paid
PAY000331,T00071,U00091,P001,2024-03,1646.0,1646.0,2024-03-02,Paid
PAY000332,T00071,U00091,P001,2024-03,1646.0,1646.0,2024-04-04,Paid
PAY000333,T00071,U00091,P001,2024-04,1646.0,1646.0,2024-05-01,Paid
PAY000334,T00073,U00093,P001,2024-01,1825.0,1825.0,2024-01-06,Paid
PAY000335,T00073,U00093,P001,2024-01,1825.0,1825.0,2024-02-04,Paid
PAY000336,T00073,U00093,P001,2024-03,1825.0,1825.0,2024-03-02,Paid
PAY000337,T00073,U00093,P001,2024-03,1825.0,1825.0,2024-04-03,Paid
PAY000338,T00073,U00093,P001,2024-04,1825.0,1825.0,2024-05-05,Paid
PAY000339,T00073,U00093,P001,2024-05,1825.0,1825.0,2024-05-31,Paid
PAY000340,T00073,U00093,P001,2024-06,1825.0,1825.0,2024-07-02,Paid
PAY000341,T00074,U00094,P001,2024-05,1434.0,1434.0,2024-06-02,Paid
PAY000342,T00074,U00094,P001,2024-06,1434.0,1434.0,2024-07-01,Paid
PAY000343,T00074,U00094,P001,2024-07,1434.0,1434.0,2024-07-31,Paid
PAY000344,T00074,U00094,P001,2024-08,1434.0,1434.0,2024-08-31,Paid
PAY000345,T00074,U00094,P001,2024-09,1434.0,1434.0,2024-09-28,Paid
PAY000346,T00074,U00094,P001,2024-10,1434.0,1434.0,2024-10-31,Paid
PAY000347,T00074,U00094,P001,2024-11,1434.0,1434.0,2024-11-29,Paid
PAY000348,T00074,U00094,P001,2024-12,1434.0,1434.0,2024-12-30,Paid
PAY000349,T00074,U00094,P001,2025-01,1434.0,1434.0,2025-01-29,Paid
PAY000350,T00074,U00094,P001,2025-02,1434.0,1434.0,2025-03-01,Paid
PAY000351,T00076,U00097,P001,2024-01,1673.0,1673.0,2024-01-02,Paid
PAY000352,T00076,U00097,P001,2024-01,1673.0,1673.0,2024-02-02,Paid
PAY000353,T00076,U00097,P001,2024-03,1673.0,1673.0,2024-03-02,Paid
PAY000354,T00076,U00097,P001,2024-03,1673.0,1673.0,2024-04-03,Paid
PAY000355,T00076,U00097,P001,2024-04,1673.0,1673.0,2024-05-03,Paid
PAY000356,T00076,U00097,P001,2024-05,1673.0,1673.0,2024-06-01,Paid
PAY000357,T00076,U00097,P001,2024-06,1673.0,1673.0,2024-07-02,Paid
PAY000358,T00076,U00097,P001,2024-07,1673.0,1673.0,2024-08-02,Paid
PAY000359,T00076,U00097,P001,2024-08,1673.0,1673.0,2024-08-30,Paid
PAY000360,T00076,U00097,P001,2024-09,1673.0,1673.0,2024-09-29,Paid
PAY000361,T00076,U00097,P001,2024-10,1673.0,1673.0,2024-10-30,Paid
PAY000362,T00076,U00097,P001,2024-11,1673.0,1673.0,2024-11-29,Paid
PAY000363,T00076,U00097,P001,2024-12,1673.0,1673.0,2024-12-27,Paid
PAY000364,T00076,U00097,P001,2025-01,1673.0,1673.0,2025-01-30,Paid
PAY000365,T00076,U00097,P001,2025-02,1673.0,1673.0,2025-03-01,Paid
PAY000366,T00077,U00098,P001,2024-01,1727.0,1727.0,2024-01-04,Paid
PAY000367,T00077,U00098,P001,2024-01,1727.0,1727.0,2024-02-05,Paid
PAY000368,T00077,U00098,P001,2024-03,1727.0,1727.0,2024-03-06,Paid
PAY000369,T00077,U00098,P001,2024-03,1727.0,1727.0,2024-04-03,Paid
PAY000370,T00077,U00098,P001,2024-04,1727.0,1727.0,2024-05-05,Paid
PAY000371,T00077,U00098,P001,2024-05,1727.0,1727.0,2024-06-02,Paid
PAY000372,T00077,U00098,P001,2024-06,1727.0,1727.0,2024-07-03,Paid
PAY000373,T00077,U00098,P001,2024-07,1727.0,1727.0,2024-08-02,Paid
PAY000374,T00077,U00098,P001,2024-08,1727.0,1727.0,2024-09-02,Paid
PAY000375,T00077,U00098,P001,2024-09,1727.0,1727.0,2024-10-01,Paid
PAY000376,T00078,U00100,P001,2024-01,1565.0,1565.0,2024-01-02,Paid
PAY000377,T00078,U00100,P001,2024-01,1565.0,1565.0,2024-02-01,Paid
PAY000378,T00078,U00100,P001,2024-03,1565.0,1565.0,2024-03-04,Paid
PAY000379,T00078,U00100,P001,2024-03,1565.0,1565.0,2024-04-02,Paid
PAY000380,T00078,U00100,P001,2024-04,1565.0,1565.0,2024-05-01,Paid
PAY000381,T00078,U00100,P001,2024-05,1565.0,1565.0,2024-06-02,Paid
PAY000382,T00079,U00101,P001,2024-01,1717.0,1717.0,2024-01-06,Paid
PAY000383,T00079,U00101,P001,2024-01,1717.0,1717.0,2024-02-01,Paid
PAY000384,T00079,U00101,P001,2024-03,1717.0,1717.0,2024-03-06,Paid
PAY000385,T00079,U00101,P001,2024-03,1717.0,1717.0,2024-04-02,Paid
PAY000386,T00079,U00101,P001,2024-04,1717.0,1717.0,2024-05-01,Paid
PAY000387,T00079,U00101,P001,2024-05,1717.0,1717.0,2024-05-31,Paid
PAY000388,T00079,U00101,P001,2024-06,1717.0,1285.0,2024-07-09,Partial
PAY000389,T00079,U00101,P001,2024-07,1717.0,1717.0,2024-08-03,Paid
PAY000390,T00079,U00101,P001,2024-08,1717.0,1717.0,2024-09-02,Paid
PAY000391,T00079,U00101,P001,2024-09,1717.0,1717.0,2024-09-28,Paid
PAY000392,T00079,U00101,P001,2024-10,1717.0,1717.0,2024-11-01,Paid
PAY000393,T00079,U00101,P001,2024-11,1717.0,1717.0,2024-11-29,Paid
PAY000394,T00079,U00101,P001,2024-12,1717.0,1717.0,2024-12-28,Paid
PAY000395,T00079,U00101,P001,2025-01,1717.0,1717.0,2025-01-27,Paid
PAY000396,T00080,U00102,P001,2024-01,1699.0,1699.0,2024-01-05,Paid
PAY000397,T00080,U00102,P001,2024-01,1699.0,1699.0,2024-02-05,Paid
PAY000398,T00080,U00102,P001,2024-03,1699.0,1699.0,2024-03-04,Paid
PAY000399,T00080,U00102,P001,2024-03,1699.0,1699.0,2024-04-02,Paid
PAY000400,T00080,U00102,P001,2024-04,1699.0,1699.0,2024-05-01,Paid
PAY000401,T00080,U00102,P001,2024-05,1699.0,1699.0,2024-06-01,Paid
PAY000402,T00081,U00103,P001,2024-01,1551.0,1551.0,2024-01-02,Paid
PAY000403,T00081,U00103,P001,2024-01,1551.0,1551.0,2024-02-02,Paid
PAY000404,T00081,U00103,P001,2024-03,1551.0,1551.0,2024-03-06,Paid
PAY000405,T00081,U00103,P001,2024-03,1551.0,1551.0,2024-04-01,Paid
PAY000406,T00081,U00103,P001,2024-04,1551.0,1551.0,2024-05-01,Paid
PAY000407,T00081,U00103,P001,2024-05,1551.0,1551.0,2024-05-31,Paid
PAY000408,T00081,U00103,P001,2024-06,1551.0,1551.0,2024-06-30,Paid
PAY000409,T00083,U00105,P001,2024-01,1717.0,1717.0,2024-01-05,Paid
PAY000410,T00083,U00105,P001,2024-01,1717.0,1717.0,2024-02-05,Paid
PAY000411,T00083,U00105,P001,2024-03,1717.0,1717.0,2024-03-06,Paid
PAY000412,T00083,U00105,P001,2024-03,1717.0,1717.0,2024-04-05,Paid
PAY000413,T00083,U00105,P001,2024-04,1717.0,1717.0,2024-05-04,Paid
PAY000414,T00083,U00105,P001,2024-05,1717.0,1717.0,2024-05-31,Paid
PAY000415,T00083,U00105,P001,2024-06,1717.0,1717.0,2024-07-03,Paid
PAY000416,T00083,U00105,P001,2024-07,1717.0,1717.0,2024-07-31,Paid
PAY000417,T00083,U00105,P001,2024-08,1717.0,1717.0,2024-09-02,Paid
PAY000418,T00083,U00105,P001,2024-09,1717.0,1717.0,2024-09-28,Paid
PAY000419,T00083,U00105,P001,2024-10,1717.0,1717.0,2024-10-31,Paid
PAY000420,T00083,U00105,P001,2024-11,1717.0,1717.0,2024-11-30,Paid
PAY000421,T00083,U00105,P001,2024-12,1717.0,1717.0,2024-12-29,Paid
PAY000422,T00084,U00106,P001,2024-01,1857.0,1857.0,2024-01-06,Paid
PAY000423,T00084,U00106,P001,2024-01,1857.0,1857.0,2024-02-03,Paid
PAY000424,T00084,U00106,P001,2024-03,1857.0,1857.0,2024-03-06,Paid
PAY000425,T00084,U00106,P001,2024-03,1857.0,1857.0,2024-04-03,Paid
PAY000426,T00084,U00106,P001,2024-04,1857.0,1857.0,2024-05-05,Paid
PAY000427,T00084,U00106,P001,2024-05,1857.0,1857.0,2024-06-03,Paid
PAY000428,T00084,U00106,P001,2024-06,1857.0,1857.0,2024-07-01,Paid
PAY000429,T00085,U00107,P001,2024-01,1629.0,1629.0,2024-01-04,Paid
PAY000430,T00085,U00107,P001,2024-01,1629.0,1629.0,2024-02-05,Paid
PAY000431,T00085,U00107,P001,2024-03,1629.0,1629.0,2024-03-03,Paid
PAY000432,T00085,U00107,P001,2024-03,1629.0,1629.0,2024-04-04,Paid
PAY000433,T00085,U00107,P001,2024-04,1629.0,1629.0,2024-05-01,Paid
PAY000434,T00085,U00107,P001,2024-05,1629.0,1629.0,2024-06-03,Paid
PAY000435,T00085,U00107,P001,2024-06,1629.0,1629.0,2024-07-04,Paid
PAY000436,T00085,U00107,P001,2024-07,1629.0,1629.0,2024-07-31,Paid
PAY000437,T00085,U00107,P001,2024-08,1629.0,1629.0,2024-08-30,Paid
PAY000438,T00085,U00107,P001,2024-09,1629.0,1629.0,2024-10-02,Paid
PAY000439,T00087,U00110,P001,2024-01,1763.0,1763.0,2024-01-06,Paid
PAY000440,T00087,U00110,P001,2024-01,1763.0,1763.0,2024-02-03,Paid
PAY000441,T00087,U00110,P001,2024-03,1763.0,1763.0,2024-03-03,Paid
PAY000442,T00087,U00110,P001,2024-03,1763.0,1763.0,2024-04-02,Paid
PAY000443,T00087,U00110,P001,2024-04,1763.0,1763.0,2024-05-02,Paid
PAY000444,T00087,U00110,P001,2024-05,1763.0,1763.0,2024-06-01,Paid
PAY000445,T00087,U00110,P001,2024-06,1763.0,1763.0,2024-07-04,Paid
PAY000446,T00087,U00110,P001,2024-07,1763.0,1763.0,2024-08-01,Paid
PAY000447,T00087,U00110,P001,2024-08,1763.0,1729.0,2024-09-13,Partial
PAY000448,T00087,U00110,P001,2024-09,1763.0,1763.0,2024-10-01,Paid
PAY000449,T00087,U00110,P001,2024-10,1763.0,1763.0,2024-10-30,Paid
PAY000450,T00087,U00110,P001,2024-11,1763.0,1763.0,2024-11-29,Paid
PAY000451,T00087,U00110,P001,2024-12,1763.0,1763.0,2024-12-29,Paid
PAY000452,T00087,U00110,P001,2025-01,1763.0,1763.0,2025-01-28,Paid
PAY000453,T00087,U00110,P001,2025-02,1763.0,1763.0,2025-02-27,Paid
PAY000454,T00090,U00113,P001,2024-01,1597.0,1597.0,2024-01-04,Paid
PAY000455,T00090,U00113,P001,2024-01,1597.0,1597.0,2024-02-04,Paid
PAY000456,T00090,U00113,P001,2024-03,1597.0,1597.0,2024-03-05,Paid
PAY000457,T00090,U00113,P001,2024-03,1597.0,1597.0,2024-04-04,Paid
PAY000458,T00090,U00113,P001,2024-04,1597.0,1597.0,2024-05-04,Paid
PAY000459,T00090,U00113,P001,2024-05,1597.0,1597.0,2024-06-01,Paid
PAY000460,T00090,U00113,P001,2024-06,1597.0,0.0,,Delinquent
PAY000461,T00090,U00113,P001,2024-07,1597.0,1597.0,2024-07-30,Paid
PAY000462,T00090,U00113,P001,2024-08,1597.0,1597.0,2024-08-30,Paid
PAY000463,T00090,U00113,P001,2024-09,1597.0,1597.0,2024-09-30,Paid
PAY000464,T00090,U00113,P001,2024-10,1597.0,1597.0,2024-10-30,Paid
PAY000465,T00090,U00113,P001,2024-11,1597.0,1597.0,2024-11-30,Paid
PAY000466,T00091,U00114,P001,2024-03,1762.0,1762.0,2024-04-03,Paid
PAY000467,T00091,U00114,P001,2024-04,1762.0,1762.0,2024-05-02,Paid
PAY000468,T00091,U00114,P001,2024-05,1762.0,1762.0,2024-06-04,Paid
PAY000469,T00091,U00114,P001,2024-06,1762.0,1762.0,2024-07-02,Paid
PAY000470,T00091,U00114,P001,2024-07,1762.0,1762.0,2024-07-31,Paid
PAY000471,T00091,U00114,P001,2024-08,1762.0,1762.0,2024-09-01,Paid
PAY000472,T00091,U00114,P001,2024-09,1762.0,1393.0,2024-10-03,Partial
PAY000473,T00091,U00114,P001,2024-10,1762.0,1762.0,2024-10-31,Paid
PAY000474,T00091,U00114,P001,2024-11,1762.0,1762.0,2024-11-30,Paid
PAY000475,T00091,U00114,P001,2024-12,1762.0,1762.0,2024-12-31,Paid
PAY000476,T00091,U00114,P001,2025-01,1762.0,1762.0,2025-01-26,Paid
PAY000477,T00091,U00114,P001,2025-02,1762.0,1762.0,2025-02-27,Paid
PAY000478,T00092,U00116,P001,2024-04,2050.0,2050.0,2024-05-03,Paid
PAY000479,T00092,U00116,P001,2024-05,2050.0,2050.0,2024-06-02,Paid
PAY000480,T00092,U00116,P001,2024-06,2050.0,2050.0,2024-07-01,Paid
PAY000481,T00092,U00116,P001,2024-07,2050.0,2050.0,2024-07-30,Paid
PAY000482,T00092,U00116,P001,2024-08,2050.0,2050.0,2024-09-01,Paid
PAY000483,T00092,U00116,P001,2024-09,2050.0,2050.0,2024-09-29,Paid
PAY000484,T00092,U00116,P001,2024-10,2050.0,2050.0,2024-11-01,Paid
PAY000485,T00092,U00116,P001,2024-11,2050.0,2050.0,2024-11-27,Paid
PAY000486,T00092,U00116,P001,2024-12,2050.0,2050.0,2024-12-29,Paid
PAY000487,T00092,U00116,P001,2025-01,2050.0,2050.0,2025-01-28,Paid
PAY000488,T00092,U00116,P001,2025-02,2050.0,2050.0,2025-02-27,Paid
PAY000489,T00094,U00118,P001,2024-01,1891.0,1891.0,2024-01-03,Paid
PAY000490,T00094,U00118,P001,2024-01,1891.0,1891.0,2024-02-01,Paid
PAY000491,T00094,U00118,P001,2024-03,1891.0,1891.0,2024-03-04,Paid
PAY000492,T00094,U00118,P001,2024-03,1891.0,1280.0,2024-04-18,Partial
PAY000493,T00094,U00118,P001,2024-04,1891.0,1891.0,2024-05-02,Paid
PAY000494,T00094,U00118,P001,2024-05,1891.0,1891.0,2024-06-03,Paid
PAY000495,T00094,U00118,P001,2024-06,1891.0,1891.0,2024-07-02,Paid
PAY000496,T00094,U00118,P001,2024-07,1891.0,1891.0,2024-08-01,Paid
PAY000497,T00094,U00118,P001,2024-08,1891.0,1891.0,2024-08-29,Paid
PAY000498,T00095,U00119,P001,2024-01,1726.0,1726.0,2024-01-05,Paid
PAY000499,T00095,U00119,P001,2024-01,1726.0,1726.0,2024-02-04,Paid
PAY000500,T00095,U00119,P001,2024-03,1726.0,1726.0,2024-03-06,Paid
PAY000501,T00095,U00119,P001,2024-03,1726.0,1726.0,2024-04-05,Paid
PAY000502,T00097,U00121,P001,2024-01,1899.0,1899.0,2024-01-06,Paid
PAY000503,T00097,U00121,P001,2024-01,1899.0,1899.0,2024-02-01,Paid
PAY000504,T00097,U00121,P001,2024-03,1899.0,1762.0,2024-03-12,Partial
PAY000505,T00097,U00121,P001,2024-03,1899.0,1899.0,2024-04-04,Paid
PAY000506,T00097,U00121,P001,2024-04,1899.0,1899.0,2024-05-03,Paid
PAY000507,T00097,U00121,P001,2024-05,1899.0,1899.0,2024-05-31,Paid
PAY000508,T00097,U00121,P001,2024-06,1899.0,1899.0,2024-07-04,Paid
PAY000509,T00097,U00121,P001,2024-07,1899.0,1899.0,2024-08-03,Paid
PAY000510,T00097,U00121,P001,2024-08,1899.0,1899.0,2024-09-02,Paid
PAY000511,T00097,U00121,P001,2024-09,1899.0,1899.0,2024-09-28,Paid
PAY000512,T00097,U00121,P001,2024-10,1899.0,1899.0,2024-10-31,Paid
PAY000513,T00097,U00121,P001,2024-11,1899.0,1899.0,2024-11-28,Paid
PAY000514,T00097,U00121,P001,2024-12,1899.0,1899.0,2024-12-30,Paid
PAY000515,T00097,U00121,P001,2025-01,1899.0,1899.0,2025-01-29,Paid
PAY000516,T00100,U00126,P001,2024-05,2124.0,2124.0,2024-06-01,Paid
PAY000517,T00100,U00126,P001,2024-06,2124.0,2124.0,2024-06-30,Paid
PAY000518,T00100,U00126,P001,2024-07,2124.0,2124.0,2024-08-03,Paid
PAY000519,T00100,U00126,P001,2024-08,2124.0,2124.0,2024-09-02,Paid
PAY000520,T00100,U00126,P001,2024-09,2124.0,2124.0,2024-10-01,Paid
PAY000521,T00100,U00126,P001,2024-10,2124.0,2124.0,2024-10-31,Paid
PAY000522,T00100,U00126,P001,2024-11,2124.0,2124.0,2024-11-27,Paid
PAY000523,T00100,U00126,P001,2024-12,2124.0,2124.0,2024-12-30,Paid
PAY000524,T00100,U00126,P001,2025-01,2124.0,2124.0,2025-01-27,Paid
PAY000525,T00100,U00126,P001,2025-02,2124.0,2124.0,2025-02-26,Paid
PAY000526,T00104,U00133,P001,2024-01,1847.0,1847.0,2024-01-03,Paid
PAY000527,T00104,U00133,P001,2024-01,1847.0,1847.0,2024-02-03,Paid
PAY000528,T00104,U00133,P001,2024-03,1847.0,1847.0,2024-03-03,Paid
PAY000529,T00104,U00133,P001,2024-03,1847.0,1847.0,2024-04-05,Paid
PAY000530,T00104,U00133,P001,2024-04,1847.0,1847.0,2024-05-05,Paid
PAY000531,T00104,U00133,P001,2024-05,1847.0,1847.0,2024-06-01,Paid
PAY000532,T00104,U00133,P001,2024-06,1847.0,1847.0,2024-07-01,Paid
PAY000533,T00104,U00133,P001,2024-07,1847.0,1847.0,2024-08-03,Paid
PAY000534,T00104,U00133,P001,2024-08,1847.0,1847.0,2024-08-29,Paid
PAY000535,T00104,U00133,P001,2024-09,1847.0,1847.0,2024-10-02,Paid
PAY000536,T00104,U00133,P001,2024-10,1847.0,1847.0,2024-10-28,Paid
PAY000537,T00104,U00133,P001,2024-11,1847.0,1847.0,2024-11-29,Paid
PAY000538,T00104,U00133,P001,2024-12,1847.0,1847.0,2024-12-28,Paid
PAY000539,T00104,U00133,P001,2025-01,1847.0,1847.0,2025-01-27,Paid
PAY000540,T00104,U00133,P001,2025-02,1847.0,1847.0,2025-02-27,Paid
PAY000541,T00105,U00134,P001,2024-01,2138.0,2138.0,2024-01-03,Paid
PAY000542,T00105,U00134,P001,2024-01,2138.0,2138.0,2024-02-01,Paid
PAY000543,T00105,U00134,P001,2024-03,2138.0,2138.0,2024-03-05,Paid
PAY000544,T00105,U00134,P001,2024-03,2138.0,2138.0,2024-04-04,Paid
PAY000545,T00105,U00134,P001,2024-04,2138.0,2138.0,2024-05-02,Paid
PAY000546,T00105,U00134,P001,2024-05,2138.0,2138.0,2024-06-03,Paid
PAY000547,T00105,U00134,P001,2024-06,2138.0,2138.0,2024-07-01,Paid
PAY000548,T00105,U00134,P001,2024-07,2138.0,2138.0,2024-08-02,Paid
PAY000549,T00105,U00134,P001,2024-08,2138.0,2138.0,2024-08-29,Paid
PAY000550,T00105,U00134,P001,2024-09,2138.0,2138.0,2024-09-29,Paid
PAY000551,T00106,U00136,P001,2024-01,1780.0,1780.0,2024-01-06,Paid
PAY000552,T00106,U00136,P001,2024-01,1780.0,1780.0,2024-02-01,Paid
PAY000553,T00106,U00136,P001,2024-03,1780.0,1780.0,2024-03-03,Paid
PAY000554,T00106,U00136,P001,2024-03,1780.0,1780.0,2024-04-04,Paid
PAY000555,T00106,U00136,P001,2024-04,1780.0,1780.0,2024-05-03,Paid
PAY000556,T00106,U00136,P001,2024-05,1780.0,1780.0,2024-06-02,Paid
PAY000557,T00106,U00136,P001,2024-06,1780.0,1780.0,2024-07-01,Paid
PAY000558,T00106,U00136,P001,2024-07,1780.0,0.0,,Delinquent
PAY000559,T00111,U00145,P001,2024-01,1842.0,1842.0,2024-02-03,Paid
PAY000560,T00111,U00145,P001,2024-03,1842.0,1842.0,2024-03-06,Paid
PAY000561,T00111,U00145,P001,2024-03,1842.0,1842.0,2024-04-04,Paid
PAY000562,T00111,U00145,P001,2024-04,1842.0,1842.0,2024-05-04,Paid
PAY000563,T00111,U00145,P001,2024-05,1842.0,1842.0,2024-06-03,Paid
PAY000564,T00111,U00145,P001,2024-06,1842.0,1011.0,2024-07-10,Partial
PAY000565,T00111,U00145,P001,2024-07,1842.0,1676.0,2024-08-10,Partial
PAY000566,T00111,U00145,P001,2024-08,1842.0,1509.0,2024-09-06,Partial
PAY000567,T00111,U00145,P001,2024-09,1842.0,0.0,,Delinquent
PAY000568,T00111,U00145,P001,2024-10,1842.0,1842.0,2024-10-31,Paid
PAY000569,T00111,U00145,P001,2024-11,1842.0,1842.0,2024-11-27,Paid
PAY000570,T00111,U00145,P001,2024-12,1842.0,1169.0,2025-01-11,Partial
PAY000571,T00111,U00145,P001,2025-01,1842.0,1842.0,2025-01-26,Paid
PAY000572,T00112,U00146,P001,2024-01,1945.0,1945.0,2024-01-03,Paid
PAY000573,T00112,U00146,P001,2024-01,1945.0,1945.0,2024-02-01,Paid
PAY000574,T00112,U00146,P001,2024-03,1945.0,1945.0,2024-03-03,Paid
PAY000575,T00112,U00146,P001,2024-03,1945.0,1945.0,2024-04-04,Paid
PAY000576,T00112,U00146,P001,2024-04,1945.0,1945.0,2024-05-01,Paid
PAY000577,T00112,U00146,P001,2024-05,1945.0,1945.0,2024-06-01,Paid
PAY000578,T00112,U00146,P001,2024-06,1945.0,1945.0,2024-07-02,Paid
PAY000579,T00112,U00146,P001,2024-07,1945.0,1945.0,2024-08-02,Paid
PAY000580,T00112,U00146,P001,2024-08,1945.0,1945.0,2024-09-01,Paid
PAY000581,T00115,U00149,P001,2024-01,2253.0,2253.0,2024-01-06,Paid
PAY000582,T00115,U00149,P001,2024-01,2253.0,1946.0,2024-02-18,Partial
PAY000583,T00115,U00149,P001,2024-03,2253.0,2253.0,2024-03-04,Paid
PAY000584,T00115,U00149,P001,2024-03,2253.0,2253.0,2024-04-01,Paid
PAY000585,T00115,U00149,P001,2024-04,2253.0,2253.0,2024-05-01,Paid
PAY000586,T00115,U00149,P001,2024-05,2253.0,2253.0,2024-06-02,Paid
PAY000587,T00115,U00149,P001,2024-06,2253.0,2253.0,2024-07-02,Paid
PAY000588,T00115,U00149,P001,2024-07,2253.0,2253.0,2024-08-01,Paid
PAY000589,T00115,U00149,P001,2024-08,2253.0,2253.0,2024-08-29,Paid
PAY000590,T00116,U00150,P001,2024-04,2069.0,2069.0,2024-05-03,Paid
PAY000591,T00116,U00150,P001,2024-05,2069.0,2069.0,2024-06-03,Paid
PAY000592,T00116,U00150,P001,2024-06,2069.0,2069.0,2024-07-01,Paid
PAY000593,T00116,U00150,P001,2024-07,2069.0,2069.0,2024-07-30,Paid
PAY000594,T00116,U00150,P001,2024-08,2069.0,2069.0,2024-09-02,Paid
PAY000595,T00116,U00150,P001,2024-09,2069.0,2069.0,2024-09-29,Paid
PAY000596,T00116,U00150,P001,2024-10,2069.0,2069.0,2024-10-28,Paid
PAY000597,T00116,U00150,P001,2024-11,2069.0,2069.0,2024-11-28,Paid
PAY000598,T00116,U00150,P001,2024-12,2069.0,2069.0,2024-12-27,Paid
PAY000599,T00116,U00150,P001,2025-01,2069.0,2069.0,2025-01-29,Paid
PAY000600,T00116,U00150,P001,2025-02,2069.0,2069.0,2025-02-28,Paid
PAY000601,T00117,U00151,P001,2024-03,1904.0,1904.0,2024-04-05,Paid
PAY000602,T00117,U00151,P001,2024-04,1904.0,1904.0,2024-05-05,Paid
PAY000603,T00117,U00151,P001,2024-05,1904.0,1904.0,2024-05-31,Paid
PAY000604,T00117,U00151,P001,2024-06,1904.0,1904.0,2024-07-03,Paid
PAY000605,T00117,U00151,P001,2024-07,1904.0,1904.0,2024-08-01,Paid
PAY000606,T00117,U00151,P001,2024-08,1904.0,1904.0,2024-09-02,Paid
PAY000607,T00117,U00151,P001,2024-09,1904.0,1904.0,2024-10-02,Paid
PAY000608,T00117,U00151,P001,2024-10,1904.0,1904.0,2024-10-28,Paid
PAY000609,T00117,U00151,P001,2024-11,1904.0,1904.0,2024-12-01,Paid
PAY000610,T00117,U00151,P001,2024-12,1904.0,1904.0,2024-12-28,Paid
PAY000611,T00117,U00151,P001,2025-01,1904.0,1904.0,2025-01-27,Paid
PAY000612,T00117,U00151,P001,2025-02,1904.0,1904.0,2025-02-25,Paid
PAY000613,T00119,U00154,P001,2024-01,1978.0,1978.0,2024-01-05,Paid
PAY000614,T00119,U00154,P001,2024-01,1978.0,1978.0,2024-02-05,Paid
PAY000615,T00119,U00154,P001,2024-03,1978.0,1978.0,2024-03-03,Paid
PAY000616,T00119,U00154,P001,2024-03,1978.0,1978.0,2024-04-03,Paid
PAY000617,T00119,U00154,P001,2024-04,1978.0,1978.0,2024-05-04,Paid
PAY000618,T00119,U00154,P001,2024-05,1978.0,1978.0,2024-06-04,Paid
PAY000619,T00119,U00154,P001,2024-06,1978.0,1978.0,2024-07-02,Paid
PAY000620,T00119,U00154,P001,2024-07,1978.0,1978.0,2024-07-31,Paid
PAY000621,T00119,U00154,P001,2024-08,1978.0,1978.0,2024-08-31,Paid
PAY000622,T00119,U00154,P001,2024-09,1978.0,1978.0,2024-10-02,Paid
PAY000623,T00119,U00154,P001,2024-10,1978.0,1978.0,2024-10-28,Paid
PAY000624,T00119,U00154,P001,2024-11,1978.0,1978.0,2024-11-30,Paid
PAY000625,T00119,U00154,P001,2024-12,1978.0,1978.0,2024-12-28,Paid
PAY000626,T00120,U00155,P001,2024-03,2016.0,0.0,,Delinquent
PAY000627,T00120,U00155,P001,2024-04,2016.0,2016.0,2024-05-01,Paid
PAY000628,T00120,U00155,P001,2024-05,2016.0,2016.0,2024-06-01,Paid
PAY000629,T00120,U00155,P001,2024-06,2016.0,2016.0,2024-07-02,Paid
PAY000630,T00120,U00155,P001,2024-07,2016.0,2016.0,2024-08-02,Paid
PAY000631,T00120,U00155,P001,2024-08,2016.0,2016.0,2024-08-31,Paid
PAY000632,T00120,U00155,P001,2024-09,2016.0,2016.0,2024-10-02,Paid
PAY000633,T00120,U00155,P001,2024-10,2016.0,2016.0,2024-10-29,Paid
PAY000634,T00120,U00155,P001,2024-11,2016.0,2016.0,2024-11-29,Paid
PAY000635,T00120,U00155,P001,2024-12,2016.0,2016.0,2024-12-27,Paid
PAY000636,T00120,U00155,P001,2025-01,2016.0,2016.0,2025-01-30,Paid
PAY000637,T00120,U00155,P001,2025-02,2016.0,2016.0,2025-02-27,Paid
PAY000638,T00122,U00158,P001,2024-01,2314.0,0.0,,Delinquent
PAY000639,T00122,U00158,P001,2024-01,2314.0,2314.0,2024-02-03,Paid
PAY000640,T00122,U00158,P001,2024-03,2314.0,2314.0,2024-03-05,Paid
PAY000641,T00122,U00158,P001,2024-03,2314.0,2314.0,2024-04-04,Paid
PAY000642,T00122,U00158,P001,2024-04,2314.0,2314.0,2024-05-03,Paid
PAY000643,T00122,U00158,P001,2024-05,2314.0,2314.0,2024-06-02,Paid
PAY000644,T00122,U00158,P001,2024-06,2314.0,2314.0,2024-07-02,Paid
PAY000645,T00122,U00158,P001,2024-07,2314.0,2314.0,2024-07-30,Paid
PAY000646,T00122,U00158,P001,2024-08,2314.0,1300.0,2024-09-06,Partial
PAY000647,T00122,U00158,P001,2024-09,2314.0,0.0,,Delinquent
PAY000648,T00122,U00158,P001,2024-10,2314.0,2314.0,2024-10-28,Paid
PAY000649,T00122,U00158,P001,2024-11,2314.0,2314.0,2024-11-29,Paid
PAY000650,T00122,U00158,P001,2024-12,2314.0,2314.0,2024-12-29,Paid
